"OrganizationName","Representatives","ConnectedOrganizations"
"""ZWIĄZEK ZAWODOWY PRACOWNIKÓW MIEJSKIEGO OŚRODKA POMOCY SPOŁECZNEJ W KRAKOWIE""","Agnieszka Kiełt",""
"""ZWIĄZEK ZAWODOWY PRACOWNIKÓW MIEJSKIEGO OŚRODKA POMOCY SPOŁECZNEJ W KRAKOWIE""","Ewa Sułek",""
"""ZWIĄZEK ZAWODOWY PRACOWNIKÓW MIEJSKIEGO OŚRODKA POMOCY SPOŁECZNEJ W KRAKOWIE""","Marta Matera",""
"""ZWIĄZEK ZAWODOWY PRACOWNIKÓW MIEJSKIEGO OŚRODKA POMOCY SPOŁECZNEJ W KRAKOWIE""","Karolina Gajda","'STOWARZYSZENIE CENTRUM WSPARCIA I POMOCY TARCZA', 'STOWARZYSZENIE WOLNOMYŚLICIELE'"
"""ZWIĄZEK ZAWODOWY PRACOWNIKÓW MIEJSKIEGO OŚRODKA POMOCY SPOŁECZNEJ W KRAKOWIE""","Barbara Smęder",""
"""ZWIĄZEK ZAWODOWY PRACOWNIKÓW MIEJSKIEGO OŚRODKA POMOCY SPOŁECZNEJ W KRAKOWIE""","Katarzyna Podsiadło",""
"""ZWIĄZEK ZAWODOWY PRACOWNIKÓW MIEJSKIEGO OŚRODKA POMOCY SPOŁECZNEJ W KRAKOWIE""","Janina Szlachta","'STOWARZYSZENIE OGRODOWE RODZINNEGO OGRODU DZIAŁKOWEGO BUDOWLANKA'"
"""ZWIĄZEK ZAWODOWY PRACOWNIKÓW MIEJSKIEGO OŚRODKA POMOCY SPOŁECZNEJ W KRAKOWIE""","Małgorzata Maciuszek",""
"""ZWIĄZEK ZAWODOWY PRACOWNIKÓW MIEJSKIEGO OŚRODKA POMOCY SPOŁECZNEJ W KRAKOWIE""","Mariusz Woda",""
"""ZWIĄZEK ZAWODOWY PRACOWNIKÓW MIEJSKIEGO OŚRODKA POMOCY SPOŁECZNEJ W KRAKOWIE""","Marta Karolczyk",""
"""ZWIĄZEK ZAWODOWY PRACOWNIKÓW MIEJSKIEGO OŚRODKA POMOCY SPOŁECZNEJ W KRAKOWIE""","Jolanta Król Zaręba",""
"""ZWIĄZEK ZAWODOWY PRACOWNIKÓW MIEJSKIEGO OŚRODKA POMOCY SPOŁECZNEJ W KRAKOWIE""","Beata Nawara",""
"""ZWIĄZEK ZAWODOWY PRACOWNIKÓW MIEJSKIEGO OŚRODKA POMOCY SPOŁECZNEJ W KRAKOWIE""","Jerzy Gil",""
"""FUNDACJA WSPIERANIA OSÓB NIEPEŁNOSPRAWNYCH ""ECCE-HOMO""","Dariusz Smul",""
"""OCHOTNICZA STRAŻ POŻARNA W KOZIŃCACH""","Sławomir Radziszewski",""
"""OCHOTNICZA STRAŻ POŻARNA W KOZIŃCACH""","Paweł Ciołko",""
"""OCHOTNICZA STRAŻ POŻARNA W KOZIŃCACH""","Beata Rybicka",""
"""OCHOTNICZA STRAŻ POŻARNA W KOZIŃCACH""","Ewa Radziszewska",""
"""OCHOTNICZA STRAŻ POŻARNA W KOZIŃCACH""","Wojciech Rybicki",""
"""OCHOTNICZA STRAŻ POŻARNA W KOZIŃCACH""","Stanisław Kraszewski",""
"""OCHOTNICZA STRAŻ POŻARNA W KOZIŃCACH""","Sylwia Naumnik",""
"""OCHOTNICZA STRAŻ POŻARNA W KOZIŃCACH""","Jacek Naumnik",""
"""""SPOŁEM"" WARSZAWSKA SPÓŁDZIELNIA SPOŻYWCÓW PRAGA POŁUDNIE""","Piotr Konarski",""
"""""SPOŁEM"" WARSZAWSKA SPÓŁDZIELNIA SPOŻYWCÓW PRAGA POŁUDNIE""","Bożena Siłka",""
"""""SPOŁEM"" WARSZAWSKA SPÓŁDZIELNIA SPOŻYWCÓW PRAGA POŁUDNIE""","Katarzyna Rzygalińska",""
"""""SPOŁEM"" WARSZAWSKA SPÓŁDZIELNIA SPOŻYWCÓW PRAGA POŁUDNIE""","Iwona Chrobak",""
"""""SPOŁEM"" WARSZAWSKA SPÓŁDZIELNIA SPOŻYWCÓW PRAGA POŁUDNIE""","Ewa Królik",""
"""""SPOŁEM"" WARSZAWSKA SPÓŁDZIELNIA SPOŻYWCÓW PRAGA POŁUDNIE""","Małgorzata Piotrowska","'FUNDACJA DLA GAWĘDY', 'MEMPHIS BELL POLAND', 'ANGLE'"
"""""SPOŁEM"" WARSZAWSKA SPÓŁDZIELNIA SPOŻYWCÓW PRAGA POŁUDNIE""","Wanda Żegnałek",""
"""""SPOŁEM"" WARSZAWSKA SPÓŁDZIELNIA SPOŻYWCÓW PRAGA POŁUDNIE""","Iwona Ruba",""
"""""SPOŁEM"" WARSZAWSKA SPÓŁDZIELNIA SPOŻYWCÓW PRAGA POŁUDNIE""","Elżbieta Jedrych Pordes","'TOWARZYSTWO PRZYJACIÓŁ CHÓRU UNIWERSYTETU WARSZAWSKIEGO'"
"""""SPOŁEM"" WARSZAWSKA SPÓŁDZIELNIA SPOŻYWCÓW PRAGA POŁUDNIE""","Anna Krasuska",""
"""""SPOŁEM"" WARSZAWSKA SPÓŁDZIELNIA SPOŻYWCÓW PRAGA POŁUDNIE""","Danuta Nedwidek",""
"""""SPOŁEM"" WARSZAWSKA SPÓŁDZIELNIA SPOŻYWCÓW PRAGA POŁUDNIE""","Maria Strzelecka",""
"""ZAKŁAD OCZYSZCZANIA I GOSPODARKI ODPADAMI ""MZO""""","Robert Śliwiński","'FUNDACJA INICJOWANIA ROZWOJU SPOŁECZNEGO', 'EUROPEJSKA GRUPA SZKOLENIOWO - DORADCZA'"
"""ZAKŁAD OCZYSZCZANIA I GOSPODARKI ODPADAMI ""MZO""""","Wojciech Lignowski",""
"""ZAKŁAD OCZYSZCZANIA I GOSPODARKI ODPADAMI ""MZO""""","Marcin Cieloszyk",""
"""ZAKŁAD OCZYSZCZANIA I GOSPODARKI ODPADAMI ""MZO""""","Karolina Adam-Guździoł",""
"""ZAKŁAD OCZYSZCZANIA I GOSPODARKI ODPADAMI ""MZO""""","Jacek Rutkowski","'PKP CARGO'"
"""ZAKŁAD OCZYSZCZANIA I GOSPODARKI ODPADAMI ""MZO""""","Rafał Pietrzykowski",""
"""ZAKŁAD OCZYSZCZANIA I GOSPODARKI ODPADAMI ""MZO""""","Romuald Nożyński","'SAFE24.BIZ', 'CO:BIOS ENERGIA POLSKA'"
"""ZAKŁAD OCZYSZCZANIA I GOSPODARKI ODPADAMI ""MZO""""","Anna Serbakowska",""
"""ZAKŁAD OCZYSZCZANIA I GOSPODARKI ODPADAMI ""MZO""""","Andrzej Strykowski","'PRZEDSIĘBIORSTWO KOMUNALNE W WIERUSZOWIE'"
"""KÓŁKO ROLNICZE W ŁOBZOWCU""","Stanisław Nerling",""
"""KÓŁKO ROLNICZE W ŁOBZOWCU""","Zbigniew Zawisła",""
"""KÓŁKO ROLNICZE W ŁOBZOWCU""","Ryszard Kaczmarek",""
"""KÓŁKO ROLNICZE W ŁOBZOWCU""","Dariusz Góralczyk","'OCHOTNICZA STRAŻ POŻARNA W ŁOBZOWCU'"
"""KÓŁKO ROLNICZE W ŁOBZOWCU""","Tadeusz Zawisła","'OCHOTNICZA STRAŻ POŻARNA W ŁOBZOWCU'"
"""KÓŁKO ROLNICZE W ŁOBZOWCU""","Sławomir Grześkowiak",""
"""KÓŁKO ROLNICZE W ŁOBZOWCU""","Mirosław Maćkowiak","'OCHOTNICZA STRAŻ POŻARNA W ŁOBZOWCU', 'SPÓŁDZIELNIA USŁUG I ZAOPATRZENIA KÓŁEK ROLNICZYCH W GÓRZE'"
"""OCHOTNICZA STRAŻ POŻARNA W TELAKACH""","Damian Kurowicki",""
"""OCHOTNICZA STRAŻ POŻARNA W TELAKACH""","Kamil Mąka",""
"""OCHOTNICZA STRAŻ POŻARNA W TELAKACH""","Adam Pogorzelski",""
"""OCHOTNICZA STRAŻ POŻARNA W TELAKACH""","Maciej Godlewski",""
"""OCHOTNICZA STRAŻ POŻARNA W TELAKACH""","Tomasz Pałka",""
"""OCHOTNICZA STRAŻ POŻARNA W TELAKACH""","Mariusz Dmochowski",""
"""OCHOTNICZA STRAŻ POŻARNA W TELAKACH""","Sławomir Kietliński",""
"""OCHOTNICZA STRAŻ POŻARNA W TELAKACH""","Tomasz Dmochowski",""
"""OCHOTNICZA STRAŻ POŻARNA W TELAKACH""","Mariusz Wierzbicki",""
"""OCHOTNICZA STRAŻ POŻARNA W TELAKACH""","Sylwiusz Kotowski",""
"""OCHOTNICZA STRAŻ POŻARNA W TELAKACH""","Kazimierz Zakrzewski",""
"""OCHOTNICZA STRAŻ POŻARNA W TELAKACH""","Henryk Adamczyk",""
"""OCHOTNICZA STRAŻ POŻARNA W TELAKACH""","Stanisław Błaszczyk",""
"""OCHOTNICZA STRAŻ POŻARNA W TELAKACH""","Mieczysław Kurowicki",""
"""ZWIĄZEK SOLIDARNYCH KIEROWCÓW TAXI""","Tomasz Mieleszkiewicz",""
"""ZWIĄZEK SOLIDARNYCH KIEROWCÓW TAXI""","Artur Babiracki",""
"""ZWIĄZEK SOLIDARNYCH KIEROWCÓW TAXI""","Marek Wawrzyniak","'PRZEDSIĘBIORSTWO PRODUKCYJNO - USŁUGOWO - HANDLOWE ""WAMAX""'"
"""ZWIĄZEK SOLIDARNYCH KIEROWCÓW TAXI""","Jarosław Sawicki",""
"""ZWIĄZEK SOLIDARNYCH KIEROWCÓW TAXI""","Leszek Kraszewski",""
"""ZWIĄZEK SOLIDARNYCH KIEROWCÓW TAXI""","Tadeusz Cylwik",""
"""ZWIĄZEK SOLIDARNYCH KIEROWCÓW TAXI""","Marian Orszewski",""
"""ZWIĄZEK SOLIDARNYCH KIEROWCÓW TAXI""","Wojciech Żukowski",""
"""ZWIĄZEK SOLIDARNYCH KIEROWCÓW TAXI""","Antoni Ameljańczyk",""
"""ZWIĄZEK SOLIDARNYCH KIEROWCÓW TAXI""","Grzegorz Kowalski",""
"""FUNDACJA RODZINY TELENGA""","Jacek Telenga",""
"""FUNDACJA RODZINY TELENGA""","Magdalena Telenga",""
"""FUNDACJA RODZINY TELENGA""","Anna Telenga",""
"""OCHOTNICZA STRAŻ POŻARNA""","Zenon Pawelak",""
"""OCHOTNICZA STRAŻ POŻARNA""","Katarzyna Drabczyk","'SPÓŁDZIELNIA PRACY""SAMOPOMOC""'"
"""OCHOTNICZA STRAŻ POŻARNA""","Jacek Walaszczyk","'KLUB SPORTOWY ""SOKÓŁ"" WRĘCZYCA'"
"""OCHOTNICZA STRAŻ POŻARNA""","Barbara Pietrzak",""
"""OCHOTNICZA STRAŻ POŻARNA""","Mariusz Staszczyk",""
"""OCHOTNICZA STRAŻ POŻARNA""","Paweł Mikołajczyk",""
"""OCHOTNICZA STRAŻ POŻARNA""","Artur Pieszak",""
"""OCHOTNICZA STRAŻ POŻARNA""","Alicja Olszewska",""
"""OCHOTNICZA STRAŻ POŻARNA""","Angelika Strzelczyk",""
"""OCHOTNICZA STRAŻ POŻARNA""","Aneta Kiepura",""
"""OCHOTNICZA STRAŻ POŻARNA""","Janusz Dyła",""
"""OCHOTNICZA STRAŻ POŻARNA""","Wawrzyniec Soluch",""
"""OCHOTNICZA STRAŻ POŻARNA""","Robert Mańczyk","'KLUB SPORTOWY ""SOKÓŁ"" WRĘCZYCA', 'ZWIĄZEK ZAWODOWY GMINNEJ SPÓŁDZIELNI ""SAMOPOMOC CHŁOPSKA"" WE WRĘCZYCY WIELKIEJ Z /S W WĘGLOWICACH'"
"""OCHOTNICZA STRAŻ POŻARNA""","Władysław Wiśniewski",""
"""OCHOTNICZA STRAŻ POŻARNA""","Józef Patyk",""
"""OCHOTNICZA STRAŻ POŻARNA""","Ignacy Pasternak",""
"""OCHOTNICZA STRAŻ POŻARNA""","Bronisław Krysiński",""
"""OCHOTNICZA STRAŻ POŻARNA""","Alojzy Pach",""
"""OCHOTNICZA STRAŻ POŻARNA""","Józef Grzyb",""
"""OCHOTNICZA STRAŻ POŻARNA""","Wincenty Soluch",""
"""TOWARZYSTWO MIŁOŚNIKÓW ZIEMI TCZEWSKIEJ""","Grażyna Sołtanowicz",""
"""TOWARZYSTWO MIŁOŚNIKÓW ZIEMI TCZEWSKIEJ""","Maria Wasiewicz Galińska","'KOLORY ŻYCIA', 'REGIONALNA IZBA GOSPODARCZA POMORZA', 'CENTRUM KSZTAŁCENIA ZAWODOWEGO ""NAUKA""'"
"""TOWARZYSTWO MIŁOŚNIKÓW ZIEMI TCZEWSKIEJ""","Janusz Landowski",""
"""TOWARZYSTWO MIŁOŚNIKÓW ZIEMI TCZEWSKIEJ""","Jarosław Bartoszewski",""
"""TOWARZYSTWO MIŁOŚNIKÓW ZIEMI TCZEWSKIEJ""","Aneta Gruszczyńska",""
"""TOWARZYSTWO MIŁOŚNIKÓW ZIEMI TCZEWSKIEJ""","Aleksander Markowski",""
"""TOWARZYSTWO MIŁOŚNIKÓW ZIEMI TCZEWSKIEJ""","Edwin Kreft",""
"""TOWARZYSTWO MIŁOŚNIKÓW ZIEMI TCZEWSKIEJ""","Jolanta Jank",""
"""TOWARZYSTWO MIŁOŚNIKÓW ZIEMI TCZEWSKIEJ""","Teresa Chyła",""
"""TOWARZYSTWO MIŁOŚNIKÓW ZIEMI TCZEWSKIEJ""","Eleonora Lewandowska",""
"""TOWARZYSTWO MIŁOŚNIKÓW ZIEMI TCZEWSKIEJ""","Zygmunt Kułakowski",""
"""TOWARZYSTWO MIŁOŚNIKÓW ZIEMI TCZEWSKIEJ""","Czesław Glinkowski",""
"""TOWARZYSTWO MIŁOŚNIKÓW ZIEMI TCZEWSKIEJ""","Roman Landowski",""
"""GTC KORONA""","Agnieszka Ciupak","'GTC GALERIA CTWA', 'CENTRUM ŚWIATOWIDA', 'CENTRUM HANDLOWE WILANÓW', 'GTC CORIUS', 'GTC FRANCUSKA', 'GTC UBP', 'GTC STERLINGA', 'GTC SATELLITE', 'DIEGO', 'GLOBIS WROCŁAW', 'GTC MODERNA', 'ARTICO', 'GTC PIXEL', 'GTC AEROPARK', 'GLOBIS POZNAŃ'"
"""GTC KORONA""","Marcin Zaskurski","'GTC CORIUS', 'GTC PIXEL', 'GLOBIS POZNAŃ', 'GTC INVESTMENTS', 'GTC UBP', 'CENTRUM ŚWIATOWIDA', 'GTC GALERIA CTWA', 'GTC MODERNA', 'CENTRUM HANDLOWE WILANÓW', 'DIEGO', 'GTC AEROPARK', 'GLOBIS WROCŁAW', 'GTC SATELLITE', 'ARTICO', 'GTC FRANCUSKA', 'GTC MANAGEMENT', 'STOWARZYSZENIE RODZICÓW NA FALI', 'ALPHA INV'"
"""GTC KORONA""","Zsolt Farkas",""
"""GTC KORONA""","Balázs Gosztonyi",""
"""GTC KORONA""","Gyula Nagy",""
"""GTC KORONA""","Małgorzata Czaplicka",""
"""PRZEDSIĘBIORSTWO PRODUKCJI FARMACEUTYCZNEJ HASCO - LEK""","Tomasz Han","'BROWARY GRODZISKIE', 'PRODUCENCKA CENTRALA FARMACEUTYCZNA PROCEFAR', 'HB INVEST', 'HASCO REAL ESTATE', 'APARTAMENTY WIŚNIOWA', 'EKOLOGICZNE PRZEDSIĘBIORSTWO PRODUKCJI ZIELARSKO-ROLNEJ ""H - L""', 'HASCO TM', 'AGRISOLAR ENERGY', 'ZWIĄZEK PRACODAWCÓW PARTNERSTWO DLA INNOWACJI', 'HASCO TM', 'CENTRUM BADAWCZO-ROZWOJOWE ""NOVASOME""'"
"""PRZEDSIĘBIORSTWO PRODUKCJI FARMACEUTYCZNEJ HASCO - LEK""","Katarzyna Zalewska Strzelczyk","'HASCO REAL ESTATE', 'ALEJA WIŚNIOWA', 'APARTAMENTY WIŚNIOWA', 'MEDICO - INVESTMENT', 'FUNDACJA ""HASCO-LEK""'"
"""PRZEDSIĘBIORSTWO PRODUKCJI FARMACEUTYCZNEJ HASCO - LEK""","Agnieszka Han","'PRODUCENCKA CENTRALA FARMACEUTYCZNA PROCEFAR', 'MEDICO - INVESTMENT', 'VRATISLAVIA MEDICA', 'HASCO REAL ESTATE', 'RECEPTO PHARMA', 'HASCO TM', 'KRAJOWY KOMITET EUROPEJSKIEGO PARLAMENTU MŁODZIEŻY', 'FUNDACJA ""HASCO-LEK""'"
"""PRZEDSIĘBIORSTWO PRODUKCJI FARMACEUTYCZNEJ HASCO - LEK""","Aleksandra Han Matuszczak","'MAAH ESTATE', 'HASCO TM'"
"""PRZEDSIĘBIORSTWO PRODUKCJI FARMACEUTYCZNEJ HASCO - LEK""","Małgorzata Han","'HASCO TM'"
"""PRZEDSIĘBIORSTWO PRODUKCJI FARMACEUTYCZNEJ HASCO - LEK""","Maciej Podraza","'MEDICEO', 'MEDICEO PHARMA', 'PRODUCENCKA CENTRALA FARMACEUTYCZNA PROCEFAR'"
"""PRZEDSIĘBIORSTWO PRODUKCJI FARMACEUTYCZNEJ HASCO - LEK""","Elżbieta Sokulska","'FUNDACJA ""RAZEM W DOBRYM KIERUNKU""', 'FUNDACJA ""HASCO-LEK""'"
"""MAX-IMPEX""","Arkadiusz Gryta",""
"""MAX-IMPEX""","Piotr Stec","'TERPIOR'"
"""MAX-IMPEX""","Mariusz Gryta",""
"""MAX-IMPEX""","Małgorzata Skiba","'BIORD'"
"""MAX-IMPEX""","Wanda Drozd","'""STAGIL"" DROZD, GRYTA'"
"""MAX-IMPEX""","Maria Gryta","'""STAGIL"" DROZD, GRYTA'"
"""TRANSPORT DROGOWY HENRYK GERGENS, GRZEGORZ WALASZCZYK""","Grzegorz Walaszczyk",""
"""TRANSPORT DROGOWY HENRYK GERGENS, GRZEGORZ WALASZCZYK""","Henryk Gergens","'HEST', 'AKSUM POLSKA', 'EVOPIPES DYSTRYBUCJA POLSKA', 'FAMM', 'MAD TRADE'"
"""OCHOTNICZA STRAŻ POŻARNA W MIECHOWICACH WIELKICH.""","Andrzej Nowak",""
"""OCHOTNICZA STRAŻ POŻARNA W MIECHOWICACH WIELKICH.""","Dawid Kocialski",""
"""OCHOTNICZA STRAŻ POŻARNA W MIECHOWICACH WIELKICH.""","Sławomir Małacha",""
"""OCHOTNICZA STRAŻ POŻARNA W MIECHOWICACH WIELKICH.""","Małgorzata Cegielska",""
"""OCHOTNICZA STRAŻ POŻARNA W MIECHOWICACH WIELKICH.""","Paweł Lechowicz",""
"""OCHOTNICZA STRAŻ POŻARNA W MIECHOWICACH WIELKICH.""","Tadeusz Uchwat",""
"""OCHOTNICZA STRAŻ POŻARNA W MIECHOWICACH WIELKICH.""","Maciej Uchwat",""
"""OCHOTNICZA STRAŻ POŻARNA W MIECHOWICACH WIELKICH.""","Tomasz Tułacz",""
"""OCHOTNICZA STRAŻ POŻARNA W MIECHOWICACH WIELKICH.""","Piotr Lechowicz",""
"""OCHOTNICZA STRAŻ POŻARNA W MIECHOWICACH WIELKICH.""","Tomasz Koziński","'OCHOTNICZA STRAŻ POŻARNA W WIETRZYCHOWICACH'"
"""OCHOTNICZA STRAŻ POŻARNA W MIECHOWICACH WIELKICH.""","Mirosław Toński",""
"""OCHOTNICZA STRAŻ POŻARNA W MIECHOWICACH WIELKICH.""","Janusz Wódka",""
"""ZACHODNIOPOMORSKIE CENTRUM TURYSTYKI I REHABILITACJI""","Łukasz Szymanowicz",""
"""ZACHODNIOPOMORSKIE CENTRUM TURYSTYKI I REHABILITACJI""","Marta Szymanowicz",""
"""ZACHODNIOPOMORSKIE CENTRUM TURYSTYKI I REHABILITACJI""","Marcin Szymanowicz","'OCHOTNICZA STRAŻ POŻARNA RP STOWARZYSZENIE WYŻSZEJ UŻYTECZNOŚCI W MRZEŻYNIE', 'ZARZĄDZANIE TURYSTYKA FOTOGRAFIA'"
"""ZACHODNIOPOMORSKIE CENTRUM TURYSTYKI I REHABILITACJI""","Jadwiga Dorniak Szymanowicz",""
"""CENTRUM EDUKACYJNE POWIATU SIEDLECKIEGO""","Mariusz Kruk",""
"""CENTRUM EDUKACYJNE POWIATU SIEDLECKIEGO""","Barbara Kwiejda",""
"""CENTRUM EDUKACYJNE POWIATU SIEDLECKIEGO""","Tomasz Płatkowski",""
"""CENTRUM EDUKACYJNE POWIATU SIEDLECKIEGO""","Łukasz Marciniak",""
"""CENTRUM EDUKACYJNE POWIATU SIEDLECKIEGO""","Joanna Łęczycka",""
"""CENTRUM EDUKACYJNE POWIATU SIEDLECKIEGO""","Beata Prokurat",""
"""CENTRUM EDUKACYJNE POWIATU SIEDLECKIEGO""","Bartłomiej Kurkus","'ADVANCED MEDICAL EQUIPMENT', 'WĘGLOKOKS ENERGIA', 'KLUB PRZYJACIÓŁ SIATKÓWKI SIEDLCE', 'POLIMEX MOSTOSTAL'"
"""CENTRUM EDUKACYJNE POWIATU SIEDLECKIEGO""","Adam Okliński","'SIEDLECKIE STOWARZYSZENIE SAMORZĄDOWE'"
"""CENTRUM EDUKACYJNE POWIATU SIEDLECKIEGO""","Bożena Borkowska","'SIEDLECKA SPÓŁDZIELNIA MIESZKANIOWA'"
"""CENTRUM EDUKACYJNE POWIATU SIEDLECKIEGO""","Marek Błaszczyk",""
"""CENTRUM EDUKACYJNE POWIATU SIEDLECKIEGO""","Adam Mróz","'RADA FEDERACJI STOWARZYSZEŃ NAUKOWO-TECHNICZNYCH NOT W SIEDLCACH'"
"""CENTRUM EDUKACYJNE POWIATU SIEDLECKIEGO""","Czesław Bielecki",""
"""CENTRUM EDUKACYJNE POWIATU SIEDLECKIEGO""","Roman Prochenka",""
"""ARKOM TYNK"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ """"","Norbert Budzisz",""
"""ARKOM TYNK"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ """"","Irma Kok",""
"""ARKOM TYNK"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ """"","Edward Jankowski",""
"""ARKOM TYNK"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ """"","Bolesław Rostkowski",""
"""ARKOM TYNK"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ """"","Ryszard Wójcik",""
"""ARKOM TYNK"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ """"","Bartosz Jankowski","'GP FMCG'"
"""ARKOM TYNK"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ """"","Stefan Van Strien",""
"""ARKOM TYNK"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ """"","Irma Kok",""
"""""SKARŻYSKIE TOWARZYSTWO SPORTOWE"" W SKARŻYSKU-KAMIENNEJ""","Marcin Swajdo",""
"""""SKARŻYSKIE TOWARZYSTWO SPORTOWE"" W SKARŻYSKU-KAMIENNEJ""","Leszek Fiutowski",""
"""""SKARŻYSKIE TOWARZYSTWO SPORTOWE"" W SKARŻYSKU-KAMIENNEJ""","Konrad Piątek","'KANCELARIA KSIĘGOWA DR EDYTA PIĄTEK'"
"""""SKARŻYSKIE TOWARZYSTWO SPORTOWE"" W SKARŻYSKU-KAMIENNEJ""","Sergiusz Kęczkowski",""
"""""SKARŻYSKIE TOWARZYSTWO SPORTOWE"" W SKARŻYSKU-KAMIENNEJ""","Michał Fiutowski",""
"""""SKARŻYSKIE TOWARZYSTWO SPORTOWE"" W SKARŻYSKU-KAMIENNEJ""","Tomasz Frąckiewicz","'ŚWIĘTOKRZYSKI ZWIĄZEK PIŁKI SIATKOWEJ'"
"""""SKARŻYSKIE TOWARZYSTWO SPORTOWE"" W SKARŻYSKU-KAMIENNEJ""","Rafał Czarnecki","'BLIŻYŃSKIE STOWARZYSZENIE CYKLISTÓW'"
"""""SKARŻYSKIE TOWARZYSTWO SPORTOWE"" W SKARŻYSKU-KAMIENNEJ""","Grzegorz Wierzbowicz","'ŚWIĘTOKRZYSKI ZWIĄZEK PIŁKI SIATKOWEJ'"
"""BISTRANS""","Jan Trukszyn","'SKUTECZNYINWESTOR'"
"""BISTRANS""","Ireneusz Witkowski","'AKSES', 'KANCELARIA FINANSOWO-PRAWNA ""AUCTOR""', 'GAYATRI', 'ROLPOL', 'POLSKI GAZ HOLDING'"
"""BISTRANS""","Elżbieta Staniaszek",""
"""MERIT INTERNATIONAL""","Sam Merit",""
"""MERIT INTERNATIONAL""","Robert Baker",""
"""MERIT INTERNATIONAL""","Ludmiła Pavlenko",""
"""SAGLABS""","Agnieszka Kolasa","'FUNDUSZ PIO', 'TERAPEUTYCZNA CHOCIMSKA', 'LEPSZE WNĘTRZA', 'MAMA - LAMA', 'KW'"
"""SAGLABS""","Jakub Ratajczak","'INFIMA', 'SZKOŁA MUZYCZNA CHOCIMSKA', 'SZKOŁA PODSTAWOWA CHOCIMSKA I', 'JABAR', 'GRUPA BRDI', 'FUNDACJA ""CHOCIMSKA""'"
"""SAGLABS""","Olga Dziewałtowska Gintowt","'INFIMA', 'FUNDACJA ""CHOCIMSKA""'"
"""SAGLABS""","Mirosława Ratajczak","'SZKOŁA MUZYCZNA CHOCIMSKA'"
"""SAMORZĄDNY NIEZALEŻNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW PKP NASYCALNI PODKŁADÓW""","Jolanta Kowalska",""
"""SAMORZĄDNY NIEZALEŻNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW PKP NASYCALNI PODKŁADÓW""","Lidia Sobolewska",""
"""SAMORZĄDNY NIEZALEŻNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW PKP NASYCALNI PODKŁADÓW""","Teodor Kusz",""
"""SAMORZĄDNY NIEZALEŻNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW PKP NASYCALNI PODKŁADÓW""","Józef Kaczan",""
"""SAMORZĄDNY NIEZALEŻNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW PKP NASYCALNI PODKŁADÓW""","Jan Mazajka",""
"""SAMORZĄDNY NIEZALEŻNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW PKP NASYCALNI PODKŁADÓW""","Stanisław Gorczyński",""
"""SAMORZĄDNY NIEZALEŻNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW PKP NASYCALNI PODKŁADÓW""","Sylwester Janczur",""
"""SAMORZĄDNY NIEZALEŻNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW PKP NASYCALNI PODKŁADÓW""","Feliks Lebioda",""
"""SAMORZĄDNY NIEZALEŻNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW PKP NASYCALNI PODKŁADÓW""","Franciszek Gawlak",""
"""SAMORZĄDNY NIEZALEŻNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW PKP NASYCALNI PODKŁADÓW""","Edmund Weltrowski",""
"""SAMORZĄDNY NIEZALEŻNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW PKP NASYCALNI PODKŁADÓW""","Józef Dec",""
"""SAMORZĄDNY NIEZALEŻNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW PKP NASYCALNI PODKŁADÓW""","Zofia Kowalska",""
"""SAMORZĄDNY NIEZALEŻNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW PKP NASYCALNI PODKŁADÓW""","Maria Gżyl",""
"""SAMORZĄDNY NIEZALEŻNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW PKP NASYCALNI PODKŁADÓW""","Małgorzata Gomułka",""
"""SAMORZĄDNY NIEZALEŻNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW PKP NASYCALNI PODKŁADÓW""","Jerzy Zychal",""
"""SAMORZĄDNY NIEZALEŻNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW PKP NASYCALNI PODKŁADÓW""","Leszek Jarzynka",""
