"OrganizationName","Representatives","ConnectedOrganizations"
"""NIEZALEŻNY SAMORZĄDNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW HUTY SZKŁA ""ORZESZE""","Jan Szymelfenig",""
"""NIEZALEŻNY SAMORZĄDNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW HUTY SZKŁA ""ORZESZE""","Janusz Dynarek",""
"""NIEZALEŻNY SAMORZĄDNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW HUTY SZKŁA ""ORZESZE""","Urszula Grzywok",""
"""NIEZALEŻNY SAMORZĄDNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW HUTY SZKŁA ""ORZESZE""","Kazimierz Hebda",""
"""NIEZALEŻNY SAMORZĄDNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW HUTY SZKŁA ""ORZESZE""","Tadeusz Mika",""
"""NIEZALEŻNY SAMORZĄDNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW HUTY SZKŁA ""ORZESZE""","Andrzej Żołnicki",""
"""NIEZALEŻNY SAMORZĄDNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW HUTY SZKŁA ""ORZESZE""","Bogusław Wietrzak",""
"""NIEZALEŻNY SAMORZĄDNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW HUTY SZKŁA ""ORZESZE""","Honorata Pietrzok",""
"""NIEZALEŻNY SAMORZĄDNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW HUTY SZKŁA ""ORZESZE""","Bogumił Spendel",""
"""NIEZALEŻNY SAMORZĄDNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW HUTY SZKŁA ""ORZESZE""","Sylwester Wójcik",""
"""NIEZALEŻNY SAMORZĄDNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW HUTY SZKŁA ""ORZESZE""","Stanisław Grzywacz",""
"""NIEZALEŻNY SAMORZĄDNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW HUTY SZKŁA ""ORZESZE""","Gabriela Kołodziejczyk",""
"""NIEZALEŻNY SAMORZĄDNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW HUTY SZKŁA ""ORZESZE""","Teodor Wasiuta",""
"""OCHOTNICZA STRAŻ POŻARNA W MIĘDZYLESIU""","Michał Niczyporuk",""
"""OCHOTNICZA STRAŻ POŻARNA W MIĘDZYLESIU""","Łukasz Lewczuk",""
"""OCHOTNICZA STRAŻ POŻARNA W MIĘDZYLESIU""","Kamil Dawidowski",""
"""OCHOTNICZA STRAŻ POŻARNA W MIĘDZYLESIU""","Paweł Tarasiuk",""
"""OCHOTNICZA STRAŻ POŻARNA W MIĘDZYLESIU""","Sławomir Łuciuk",""
"""OCHOTNICZA STRAŻ POŻARNA W MIĘDZYLESIU""","Mateusz Kratiuk",""
"""OCHOTNICZA STRAŻ POŻARNA W MIĘDZYLESIU""","Mariusz Bonik","'SPÓŁDZIELNIA PRODUCENTÓW TRZODY CHLEWNEJ DĄBROWA'"
"""OCHOTNICZA STRAŻ POŻARNA W MIĘDZYLESIU""","Marcin Niedźwiedź",""
"""OCHOTNICZA STRAŻ POŻARNA W GRABOWIE""","Monika Kalinowska",""
"""OCHOTNICZA STRAŻ POŻARNA W GRABOWIE""","Ilona Kalinowska",""
"""OCHOTNICZA STRAŻ POŻARNA W GRABOWIE""","Wojciech Szuliński",""
"""OCHOTNICZA STRAŻ POŻARNA W GRABOWIE""","Robert Kalinowski",""
"""OCHOTNICZA STRAŻ POŻARNA W GRABOWIE""","Grzegorz Chmielewski",""
"""OCHOTNICZA STRAŻ POŻARNA W GRABOWIE""","Agnieszka Bednarz",""
"""OCHOTNICZA STRAŻ POŻARNA W GRABOWIE""","Tomasz Popławski",""
"""OCHOTNICZA STRAŻ POŻARNA W GRABOWIE""","Wojciech Bednarz",""
"""KURKOWE BRACTWO STRZELECKIE W TORUNIU""","Stanisław Juszczyk",""
"""KURKOWE BRACTWO STRZELECKIE W TORUNIU""","Henryk Łangowski","'GOLUBSKO TORUŃSKIE BRACTWO RYCERSKIE'"
"""KURKOWE BRACTWO STRZELECKIE W TORUNIU""","Władysław Kołybski",""
"""KURKOWE BRACTWO STRZELECKIE W TORUNIU""","Marzena Cieszkowska",""
"""KURKOWE BRACTWO STRZELECKIE W TORUNIU""","Tomasz Hinczewski","'TOMBUD KOŚCIUSZKI DEVELOPMENT'"
"""KURKOWE BRACTWO STRZELECKIE W TORUNIU""","Jerzy Kwiatkowski","'JURMET', 'JURMET TC', 'JURMET'"
"""KURKOWE BRACTWO STRZELECKIE W TORUNIU""","Józef Jarosz",""
"""KURKOWE BRACTWO STRZELECKIE W TORUNIU""","Jerzy Jagielski",""
"""KURKOWE BRACTWO STRZELECKIE W TORUNIU""","Wojciech Zajkowski","'PRZEDSIĘBIORSTWO WIELOBRANŻOWE ""PROGRESS"" W. ZAJKOWSKI I S-KA'"
"""KURKOWE BRACTWO STRZELECKIE W TORUNIU""","Zofia Orlik",""
"""KURKOWE BRACTWO STRZELECKIE W TORUNIU""","Waldemar Więcaszek",""
"""KURKOWE BRACTWO STRZELECKIE W TORUNIU""","Mariusz Michalski",""
"""KURKOWE BRACTWO STRZELECKIE W TORUNIU""","Leszek Polak","'KLUB EUROPEJSKI'"
"""KURKOWE BRACTWO STRZELECKIE W TORUNIU""","Jerzy Rzepecki",""
"""BANK OCHRONY ŚRODOWISKA""","Sebastian Bodzenta","'KRAJOWA AGENCJA POSZANOWANIA ENERGII', 'PRZEDSIĘBIORSTWO ENERGETYKI CIEPLNEJ ""GEOTERMIA PODHALAŃSKA""'"
"""BANK OCHRONY ŚRODOWISKA""","Marian Niemirski","'PGE DYSTRYBUCJA', 'ZWIĄZEK POWIATÓW POLSKICH', 'ZWIĄZEK SAMORZĄDÓW POLSKICH', 'STOWARZYSZENIE ""ZIEMIA ODROWĄŻÓW""', 'FUNDACJA DIECEZJI RADOMSKIEJ ""DAĆ SERCOM NADZIEJĘ""'"
"""BANK OCHRONY ŚRODOWISKA""","Wojciech Krawczyk",""
"""BANK OCHRONY ŚRODOWISKA""","Paweł Trętowski","'ZIELONY SAD'"
"""BANK OCHRONY ŚRODOWISKA""","Waldemar Trelka","'ZWIĄZEK POWIATÓW POLSKICH'"
"""BANK OCHRONY ŚRODOWISKA""","Iwona Marciniak","'DOM MAKLERSKI BANKU OCHRONY ŚRODOWISKA'"
"""BANK OCHRONY ŚRODOWISKA""","Tadeusz Wyrzykowski",""
"""BANK OCHRONY ŚRODOWISKA""","Piotr Bielarczyk","'BIELARCZYK MEJSAK MIESZKOWSKI RESTRUKTURYZACJE', 'HONEY PAYMENT', 'FUNDACJA ROSA CANINA', 'INRES', 'FUNDACJA BANKU OCHRONY ŚRODOWISKA', 'STOWARZYSZENIE ""INSTYTUT POCZTOWY""', 'FUNDACJA ACADEMIA IURIS IM. MACIEJA BEDNARKIEWICZA', 'INSTYTUT NAUKOWY ATHENA'"
"""BANK OCHRONY ŚRODOWISKA""","Aleksandra Świderska","'OPERATOR GAZOCIĄGÓW PRZESYŁOWYCH GAZ-SYSTEM'"
"""BANK OCHRONY ŚRODOWISKA""","Piotr Sadownik","'GIDE TOKARCZUK GRZEŚKOWIAK SADOWNIK', 'AUTO MAX TRUCK'"
"""BANK OCHRONY ŚRODOWISKA""","Andrzej Matysiak",""
"""BANK OCHRONY ŚRODOWISKA""","Arkadiusz Garbarczyk",""
"""MEBLOMAK""","Dariusz Antoniak",""
"""MEBLOMAK""","Marcin Heimowski","'FABRYKA KOTŁÓW ""FAKO""', 'DOMAPART', 'DOMAPART'"
"""MEBLOMAK""","Czesław Heimowski","'FABRYKA KOTŁÓW ""FAKO""', 'DOMAPART', 'DOMAPART'"
"""EMRO""","Murat Ozboyar",""
"""SPOŁECZNY KOMITET ODBUDOWY ZESPOŁU SZKÓŁ W KOCKU""","Józef Dobek","'TOWARZYSTWO PRZYJACIÓŁ MIASTA KOCKA', 'SPOŁECZNY KOMITET BUDOWY PANORAMY WOJNY OBRONNEJ 1939 R.'"
"""SPOŁECZNY KOMITET ODBUDOWY ZESPOŁU SZKÓŁ W KOCKU""","Andrzej Sałacki",""
"""SPOŁECZNY KOMITET ODBUDOWY ZESPOŁU SZKÓŁ W KOCKU""","Elżbieta Mitura",""
"""SPOŁECZNY KOMITET ODBUDOWY ZESPOŁU SZKÓŁ W KOCKU""","Stanisława Mitura",""
"""OCHOTNICZA STRAŻ POŻARNA KRZESZÓW GÓRNY""","Wiktor Jaskowiak",""
"""OCHOTNICZA STRAŻ POŻARNA KRZESZÓW GÓRNY""","Grzegorz Kołpa",""
"""OCHOTNICZA STRAŻ POŻARNA KRZESZÓW GÓRNY""","Dariusz Czerwieniec",""
"""OCHOTNICZA STRAŻ POŻARNA KRZESZÓW GÓRNY""","Andrzej Demidowski","'STOWARZYSZENIE NASZYM DZIECIOM'"
"""OCHOTNICZA STRAŻ POŻARNA KRZESZÓW GÓRNY""","Krzysztof Mucha",""
"""OCHOTNICZA STRAŻ POŻARNA KRZESZÓW GÓRNY""","Tomasz Szempruch",""
"""OCHOTNICZA STRAŻ POŻARNA KRZESZÓW GÓRNY""","Janusz Demidowski",""
"""OCHOTNICZA STRAŻ POŻARNA KRZESZÓW GÓRNY""","Krzysztof Igras",""
"""OCHOTNICZA STRAŻ POŻARNA KRZESZÓW GÓRNY""","Mariusz Bąk",""
"""OCHOTNICZA STRAŻ POŻARNA W STĘŻYCY NADWIEPRZAŃSKIEJ""","Tomasz Wędzina",""
"""OCHOTNICZA STRAŻ POŻARNA W STĘŻYCY NADWIEPRZAŃSKIEJ""","Łukasz Mazurkiewicz",""
"""OCHOTNICZA STRAŻ POŻARNA W STĘŻYCY NADWIEPRZAŃSKIEJ""","Dawid Ćwirta",""
"""OCHOTNICZA STRAŻ POŻARNA W STĘŻYCY NADWIEPRZAŃSKIEJ""","Daniel Czarnecki",""
"""OCHOTNICZA STRAŻ POŻARNA W STĘŻYCY NADWIEPRZAŃSKIEJ""","Paweł Kister",""
"""OCHOTNICZA STRAŻ POŻARNA W STĘŻYCY NADWIEPRZAŃSKIEJ""","Adam Gieracz",""
"""OCHOTNICZA STRAŻ POŻARNA W STĘŻYCY NADWIEPRZAŃSKIEJ""","Tomasz Smyl",""
"""OCHOTNICZA STRAŻ POŻARNA W STĘŻYCY NADWIEPRZAŃSKIEJ""","Aleksander Dubiel",""
"""OCHOTNICZA STRAŻ POŻARNA W STĘŻYCY NADWIEPRZAŃSKIEJ""","Mariusz Hać",""
"""IDA""","Adam Porada",""
"""IDA""","Irena Kaza",""
"""ARMACELL POLAND""","Mariusz Barankiewicz",""
"""ARMACELL POLAND""","Robert Kopij",""
"""ARMACELL POLAND""","Jacek Janik",""
"""KÓŁKO ROLNICZE W TRZEBINIU""","Roman Wawrzyniak",""
"""KÓŁKO ROLNICZE W TRZEBINIU""","Ryszard Orpel",""
"""KÓŁKO ROLNICZE W TRZEBINIU""","Jerzy Blandzi",""
"""KÓŁKO ROLNICZE W TRZEBINIU""","Tadeusz Kowalczyk",""
"""KÓŁKO ROLNICZE W TRZEBINIU""","Zenon Kordus","'STOWARZYSZENIE PROEKOLOGICZNE ZIEMI WIELKOPOLSKIEJ ""PROEKO"" W MARSZEWIE'"
"""KÓŁKO ROLNICZE W TRZEBINIU""","Czesław Pawłowski",""
"""ŚWIĘTOKRZYSKI ZWIĄZEK PRACODAWCÓW ZAKŁADÓW OPIEKI ZDROWOTNEJ W KIELCACH""","Marian Mróz",""
"""ŚWIĘTOKRZYSKI ZWIĄZEK PRACODAWCÓW ZAKŁADÓW OPIEKI ZDROWOTNEJ W KIELCACH""","Włodzimierz Wielgus","'ŚWIĘTOKRZYSKA AGENCJA ROZWOJU REGIONU', 'FEDERACJA ZWIĄZKU PRACODAWCÓW ZAKŁADÓW OPIEKI ZDROWOTNEJ RZECZYPOSPOLITEJ POLSKIEJ'"
"""ŚWIĘTOKRZYSKI ZWIĄZEK PRACODAWCÓW ZAKŁADÓW OPIEKI ZDROWOTNEJ W KIELCACH""","Jan Gierada",""
"""ŚWIĘTOKRZYSKI ZWIĄZEK PRACODAWCÓW ZAKŁADÓW OPIEKI ZDROWOTNEJ W KIELCACH""","Wojciech Przybylski",""
"""ŚWIĘTOKRZYSKI ZWIĄZEK PRACODAWCÓW ZAKŁADÓW OPIEKI ZDROWOTNEJ W KIELCACH""","Stanisław Florek",""
"""MIĘDZYZAKŁADOWY WOJEWÓDZKI ZWIĄZEK ZAWODOWY PRACOWNIKÓW INSPEKCJI SANITARNEJ""","Lucyna Koczorowska",""
"""MIĘDZYZAKŁADOWY WOJEWÓDZKI ZWIĄZEK ZAWODOWY PRACOWNIKÓW INSPEKCJI SANITARNEJ""","Jolanta Małecka",""
"""MIĘDZYZAKŁADOWY WOJEWÓDZKI ZWIĄZEK ZAWODOWY PRACOWNIKÓW INSPEKCJI SANITARNEJ""","Krystyna Murawska",""
"""MIĘDZYZAKŁADOWY WOJEWÓDZKI ZWIĄZEK ZAWODOWY PRACOWNIKÓW INSPEKCJI SANITARNEJ""","Kamila Moszkowicz",""
"""MIĘDZYZAKŁADOWY WOJEWÓDZKI ZWIĄZEK ZAWODOWY PRACOWNIKÓW INSPEKCJI SANITARNEJ""","Marcin Leśny",""
"""MIĘDZYZAKŁADOWY WOJEWÓDZKI ZWIĄZEK ZAWODOWY PRACOWNIKÓW INSPEKCJI SANITARNEJ""","Bożena Śpionek",""
"""MIĘDZYZAKŁADOWY WOJEWÓDZKI ZWIĄZEK ZAWODOWY PRACOWNIKÓW INSPEKCJI SANITARNEJ""","Iwona Foksińska",""
"""MIĘDZYZAKŁADOWY WOJEWÓDZKI ZWIĄZEK ZAWODOWY PRACOWNIKÓW INSPEKCJI SANITARNEJ""","Hanna Górczewska",""
"""MIĘDZYZAKŁADOWY WOJEWÓDZKI ZWIĄZEK ZAWODOWY PRACOWNIKÓW INSPEKCJI SANITARNEJ""","Małgorzata Pińczewska Wiktor",""
"""MIĘDZYZAKŁADOWY WOJEWÓDZKI ZWIĄZEK ZAWODOWY PRACOWNIKÓW INSPEKCJI SANITARNEJ""","Beata Majewska","'FEDERACJA ZWIĄZKÓW ZAWODOWYCH PRACOWNIKÓW OCHRONY ZDROWIA I POMOCY SPOŁECZNEJ'"
"""MIĘDZYZAKŁADOWY WOJEWÓDZKI ZWIĄZEK ZAWODOWY PRACOWNIKÓW INSPEKCJI SANITARNEJ""","Zofia Komendarczyk",""
"""MIĘDZYZAKŁADOWY WOJEWÓDZKI ZWIĄZEK ZAWODOWY PRACOWNIKÓW INSPEKCJI SANITARNEJ""","Krystyna Wardak",""
"""MIĘDZYZAKŁADOWY WOJEWÓDZKI ZWIĄZEK ZAWODOWY PRACOWNIKÓW INSPEKCJI SANITARNEJ""","Krystyna Goździeniak",""
"""MIĘDZYZAKŁADOWY WOJEWÓDZKI ZWIĄZEK ZAWODOWY PRACOWNIKÓW INSPEKCJI SANITARNEJ""","Helena Lewandowska",""
"""MIĘDZYZAKŁADOWY WOJEWÓDZKI ZWIĄZEK ZAWODOWY PRACOWNIKÓW INSPEKCJI SANITARNEJ""","Teresa Miąsik",""
"""MIĘDZYZAKŁADOWY WOJEWÓDZKI ZWIĄZEK ZAWODOWY PRACOWNIKÓW INSPEKCJI SANITARNEJ""","Barbara Deszczyńska",""
"""MIĘDZYZAKŁADOWY WOJEWÓDZKI ZWIĄZEK ZAWODOWY PRACOWNIKÓW INSPEKCJI SANITARNEJ""","Krystyna Głowacka",""
"""MIĘDZYZAKŁADOWY WOJEWÓDZKI ZWIĄZEK ZAWODOWY PRACOWNIKÓW INSPEKCJI SANITARNEJ""","Maria Kumińska",""
"""MIĘDZYZAKŁADOWY WOJEWÓDZKI ZWIĄZEK ZAWODOWY PRACOWNIKÓW INSPEKCJI SANITARNEJ""","Maria Gondek",""
"""MIĘDZYZAKŁADOWY WOJEWÓDZKI ZWIĄZEK ZAWODOWY PRACOWNIKÓW INSPEKCJI SANITARNEJ""","Teresa Zandrowicz",""
"""STOWARZYSZENIE MIŁOŚNIKÓW DROBNEGO INWENTARZA W KNUROWIE""","Tomasz Dylik Vel Drobik",""
"""STOWARZYSZENIE MIŁOŚNIKÓW DROBNEGO INWENTARZA W KNUROWIE""","Marek Chojniarz",""
"""STOWARZYSZENIE MIŁOŚNIKÓW DROBNEGO INWENTARZA W KNUROWIE""","Natalia Kania",""
"""STOWARZYSZENIE MIŁOŚNIKÓW DROBNEGO INWENTARZA W KNUROWIE""","Marian Süssmann",""
"""STOWARZYSZENIE MIŁOŚNIKÓW DROBNEGO INWENTARZA W KNUROWIE""","Paweł Śmiłowski","'ZWIĄZEK ZAWODOWY MASZYNISTÓW WYCIĄGOWYCH I PRACOWNIKÓW TRANSPORTU PIONOWEGO JASTRZĘBSKIEJ SPÓŁKI WĘGLOWEJ S.A. KWK ""KNURÓW - SZCZYGŁOWICE""'"
"""STOWARZYSZENIE MIŁOŚNIKÓW DROBNEGO INWENTARZA W KNUROWIE""","Krystian Widuch",""
"""STOWARZYSZENIE MIŁOŚNIKÓW DROBNEGO INWENTARZA W KNUROWIE""","Piotr Knapik",""
"""STOWARZYSZENIE MIŁOŚNIKÓW DROBNEGO INWENTARZA W KNUROWIE""","Franciszek Gańczorz",""
"""STOWARZYSZENIE MIŁOŚNIKÓW DROBNEGO INWENTARZA W KNUROWIE""","Henryk Górczynski",""
"""STOWARZYSZENIE MIŁOŚNIKÓW DROBNEGO INWENTARZA W KNUROWIE""","Jerzy Bonk",""
"""STOWARZYSZENIE MIŁOŚNIKÓW DROBNEGO INWENTARZA W KNUROWIE""","Norbert Panicz",""
"""STOWARZYSZENIE MIŁOŚNIKÓW DROBNEGO INWENTARZA W KNUROWIE""","Marian Wieczorek",""
"""STOWARZYSZENIE MIŁOŚNIKÓW DROBNEGO INWENTARZA W KNUROWIE""","Wojciech Kania",""
"""STOWARZYSZENIE MIŁOŚNIKÓW DROBNEGO INWENTARZA W KNUROWIE""","Stefan Steuer",""
"""STOWARZYSZENIE MIŁOŚNIKÓW DROBNEGO INWENTARZA W KNUROWIE""","Stefan Pawliczek",""
"""STOWARZYSZENIE MIŁOŚNIKÓW DROBNEGO INWENTARZA W KNUROWIE""","Tomasz Żółtanski",""
"""STOWARZYSZENIE MIŁOŚNIKÓW DROBNEGO INWENTARZA W KNUROWIE""","Roman Przybyła",""
"""STOWARZYSZENIE MIŁOŚNIKÓW DROBNEGO INWENTARZA W KNUROWIE""","Janusz Wawryn",""
"""STOWARZYSZENIE MIŁOŚNIKÓW DROBNEGO INWENTARZA W KNUROWIE""","Władysław Rodojewski",""
"""STOWARZYSZENIE MIŁOŚNIKÓW DROBNEGO INWENTARZA W KNUROWIE""","Teodor Linke",""
"""STOWARZYSZENIE MIŁOŚNIKÓW DROBNEGO INWENTARZA W KNUROWIE""","Dariusz Mozgalik",""
"""STOWARZYSZENIE MIŁOŚNIKÓW DROBNEGO INWENTARZA W KNUROWIE""","Andrzej Stachnik",""
"""STOWARZYSZENIE MIŁOŚNIKÓW DROBNEGO INWENTARZA W KNUROWIE""","Ireneusz Kopeć",""
"""STOWARZYSZENIE MIŁOŚNIKÓW DROBNEGO INWENTARZA W KNUROWIE""","Stanisław Galing",""
"""STOWARZYSZENIE MIŁOŚNIKÓW DROBNEGO INWENTARZA W KNUROWIE""","Medardy Piontek",""
"""STOWARZYSZENIE MIŁOŚNIKÓW DROBNEGO INWENTARZA W KNUROWIE""","Jerzy Pawliczek",""
"""STOWARZYSZENIE MIŁOŚNIKÓW DROBNEGO INWENTARZA W KNUROWIE""","Antoni Raglis",""
"""STOWARZYSZENIE MIŁOŚNIKÓW DROBNEGO INWENTARZA W KNUROWIE""","Paweł Smolka",""
"""STOWARZYSZENIE MIŁOŚNIKÓW DROBNEGO INWENTARZA W KNUROWIE""","Jacek Marloń",""
"""STOWARZYSZENIE MIŁOŚNIKÓW DROBNEGO INWENTARZA W KNUROWIE""","Zdzisław Kluszczynski",""
"""STOWARZYSZENIE MIŁOŚNIKÓW DROBNEGO INWENTARZA W KNUROWIE""","Piotr Arynt",""
"""OCHOTNICZA STRAŻ POŻARNA W BINAROWEJ""","Andrzej Juruś",""
"""OCHOTNICZA STRAŻ POŻARNA W BINAROWEJ""","Kamil Pacyna",""
"""OCHOTNICZA STRAŻ POŻARNA W BINAROWEJ""","Albin Rzońca",""
"""OCHOTNICZA STRAŻ POŻARNA W BINAROWEJ""","Damian Rzońca",""
"""OCHOTNICZA STRAŻ POŻARNA W BINAROWEJ""","Mariusz Lenard",""
"""OCHOTNICZA STRAŻ POŻARNA W BINAROWEJ""","Michał Ruwiński",""
"""OCHOTNICZA STRAŻ POŻARNA W BINAROWEJ""","Adrian Rzońca",""
"""OCHOTNICZA STRAŻ POŻARNA W BINAROWEJ""","Andrzej Lenard",""
"""OCHOTNICZA STRAŻ POŻARNA W BINAROWEJ""","Leszek Rzońca",""
"""OCHOTNICZA STRAŻ POŻARNA W BINAROWEJ""","Eugeniusz Juruś",""
"""OCHOTNICZA STRAŻ POŻARNA W BINAROWEJ""","Marcin Kosiński",""
"""OCHOTNICZA STRAŻ POŻARNA W BINAROWEJ""","Tadeusz Lenard",""
"""OCHOTNICZA STRAŻ POŻARNA W BINAROWEJ""","Marian Michalec",""
"""BMW M POWER CLUB""","Robert Bęben",""
"""BMW M POWER CLUB""","Michał Ronowski",""
"""BMW M POWER CLUB""","Adam Dołęgowski",""
"""BMW M POWER CLUB""","Krzysztof Galon",""
"""BMW M POWER CLUB""","Anna Paczkowska",""
"""BMW M POWER CLUB""","Wojciech Paczkowski",""
"""BMW M POWER CLUB""","Przemysław Stanikowski",""
"""BMW M POWER CLUB""","Piotr Janusz",""
"""BMW M POWER CLUB""","Ryszard Sykut",""
"""KÓŁKO ROLNICZE W BAĆKOWICACH""","Malwina Mazur",""
"""KÓŁKO ROLNICZE W BAĆKOWICACH""","Piotr Stańczak",""
"""KÓŁKO ROLNICZE W BAĆKOWICACH""","Tomasz Świątek","'GMINNY ZWIĄZEK ROLNIKÓW, KÓŁEK I ORGANIZACJI ROLNICZYCH W BAĆKOWICACH'"
"""KÓŁKO ROLNICZE W BAĆKOWICACH""","Marek Jankowski",""
"""KÓŁKO ROLNICZE W BAĆKOWICACH""","Anna Andzel",""
"""KÓŁKO ROLNICZE W BAĆKOWICACH""","Tadeusz Pawlica",""
"""FABRYKA SILNIKÓW ELEKTRYCZNYCH ""BESEL""""","Zbigniew Damm",""
"""FABRYKA SILNIKÓW ELEKTRYCZNYCH ""BESEL""""","Stefano Villa",""
"""FABRYKA SILNIKÓW ELEKTRYCZNYCH ""BESEL""""","Elżbieta Bocian",""
"""FABRYKA SILNIKÓW ELEKTRYCZNYCH ""BESEL""""","Rafał Bednarek",""
"""FABRYKA SILNIKÓW ELEKTRYCZNYCH ""BESEL""""","Luca Cantoni",""
"""FABRYKA SILNIKÓW ELEKTRYCZNYCH ""BESEL""""","Roberto Villa",""
"""FABRYKA SILNIKÓW ELEKTRYCZNYCH ""BESEL""""","Alessandro Cantoni",""
"""ODDZIAŁ ZRZESZENIA KASZUBSKO - POMORSKIEGO W KROKOWEJ""","Bożena Hincke",""
"""ODDZIAŁ ZRZESZENIA KASZUBSKO - POMORSKIEGO W KROKOWEJ""","Łukasz Krefta",""
"""ODDZIAŁ ZRZESZENIA KASZUBSKO - POMORSKIEGO W KROKOWEJ""","Piotr Okon",""
"""ODDZIAŁ ZRZESZENIA KASZUBSKO - POMORSKIEGO W KROKOWEJ""","Teresa Sosnowska",""
"""ODDZIAŁ ZRZESZENIA KASZUBSKO - POMORSKIEGO W KROKOWEJ""","Gertruda Tarnowska","'STOWARZYSZENIE UNIWERSYTETU TRZECIEGO WIEKU W KROKOWEJ'"
"""ODDZIAŁ ZRZESZENIA KASZUBSKO - POMORSKIEGO W KROKOWEJ""","Maria Littwin",""
"""ODDZIAŁ ZRZESZENIA KASZUBSKO - POMORSKIEGO W KROKOWEJ""","Bożena Hartyn-Leszczyńska",""
"""ODDZIAŁ ZRZESZENIA KASZUBSKO - POMORSKIEGO W KROKOWEJ""","Paweł Bemke",""
"""ODDZIAŁ ZRZESZENIA KASZUBSKO - POMORSKIEGO W KROKOWEJ""","Marianna Styn",""
"""ODDZIAŁ ZRZESZENIA KASZUBSKO - POMORSKIEGO W KROKOWEJ""","Ewa Kur",""
"""LUDOWY KLUB SPORTOWY ""TRZEBOWNISKO"" W TRZEBOWNISKU""","Damian Kot",""
"""LUDOWY KLUB SPORTOWY ""TRZEBOWNISKO"" W TRZEBOWNISKU""","Mateusz Guzek","'FEMID'"
"""LUDOWY KLUB SPORTOWY ""TRZEBOWNISKO"" W TRZEBOWNISKU""","Wojciech Daraż",""
"""LUDOWY KLUB SPORTOWY ""TRZEBOWNISKO"" W TRZEBOWNISKU""","Marek Tomaka",""
"""LUDOWY KLUB SPORTOWY ""TRZEBOWNISKO"" W TRZEBOWNISKU""","Tadeusz Grela",""
"""LUDOWY KLUB SPORTOWY ""TRZEBOWNISKO"" W TRZEBOWNISKU""","Patryk Kloc",""
"""LUDOWY KLUB SPORTOWY ""TRZEBOWNISKO"" W TRZEBOWNISKU""","Karol Rządeczka",""
"""LUDOWY KLUB SPORTOWY ""TRZEBOWNISKO"" W TRZEBOWNISKU""","Arkadiusz Oprzański",""
"""LUDOWY KLUB SPORTOWY ""TRZEBOWNISKO"" W TRZEBOWNISKU""","Wiesław Ataman",""
"""LUDOWY KLUB SPORTOWY ""TRZEBOWNISKO"" W TRZEBOWNISKU""","Paweł Piędel",""
"""LUDOWY KLUB SPORTOWY ""TRZEBOWNISKO"" W TRZEBOWNISKU""","Marian Tomasik",""
"""LUDOWY KLUB SPORTOWY ""TRZEBOWNISKO"" W TRZEBOWNISKU""","Marcin Majcher",""
"""STOWARZYSZENIE PRZYJACIÓŁ BEZPAŃSKICH ZWIERZĄT ""CICHY KĄT"" W TARNOWSKICH GÓRACH""","Katarzyna Kopiec",""
"""STOWARZYSZENIE PRZYJACIÓŁ BEZPAŃSKICH ZWIERZĄT ""CICHY KĄT"" W TARNOWSKICH GÓRACH""","Wojciech Piech",""
"""STOWARZYSZENIE PRZYJACIÓŁ BEZPAŃSKICH ZWIERZĄT ""CICHY KĄT"" W TARNOWSKICH GÓRACH""","Przemysław Kukulski",""
"""STOWARZYSZENIE PRZYJACIÓŁ BEZPAŃSKICH ZWIERZĄT ""CICHY KĄT"" W TARNOWSKICH GÓRACH""","Agnieszka Jelonek",""
"""STOWARZYSZENIE PRZYJACIÓŁ BEZPAŃSKICH ZWIERZĄT ""CICHY KĄT"" W TARNOWSKICH GÓRACH""","Dorota Smyła",""
"""STOWARZYSZENIE PRZYJACIÓŁ BEZPAŃSKICH ZWIERZĄT ""CICHY KĄT"" W TARNOWSKICH GÓRACH""","Danuta Wnuk",""
"""STOWARZYSZENIE PRZYJACIÓŁ BEZPAŃSKICH ZWIERZĄT ""CICHY KĄT"" W TARNOWSKICH GÓRACH""","Wioletta Wołowczyk",""
"""STOWARZYSZENIE PRZYJACIÓŁ BEZPAŃSKICH ZWIERZĄT ""CICHY KĄT"" W TARNOWSKICH GÓRACH""","Leszek Osmann",""
"""STOWARZYSZENIE PRZYJACIÓŁ BEZPAŃSKICH ZWIERZĄT ""CICHY KĄT"" W TARNOWSKICH GÓRACH""","Adam Kolerski",""
"""STOWARZYSZENIE PRZYJACIÓŁ BEZPAŃSKICH ZWIERZĄT ""CICHY KĄT"" W TARNOWSKICH GÓRACH""","Ryszard Smyła",""
"""STOWARZYSZENIE PRZYJACIÓŁ BEZPAŃSKICH ZWIERZĄT ""CICHY KĄT"" W TARNOWSKICH GÓRACH""","Maciej Aleksandrowski",""
