"OrganizationName","Representatives","ConnectedOrganizations"
"""KLUB INTELIGENCJI KATOLICKIEJ W BIELSKU-BIAŁEJ IM. ŚW. JÓZEFA""","Krystyna Blachura",""
"""KLUB INTELIGENCJI KATOLICKIEJ W BIELSKU-BIAŁEJ IM. ŚW. JÓZEFA""","Alicja Waligóra",""
"""KLUB INTELIGENCJI KATOLICKIEJ W BIELSKU-BIAŁEJ IM. ŚW. JÓZEFA""","Dorota Karasińska",""
"""KLUB INTELIGENCJI KATOLICKIEJ W BIELSKU-BIAŁEJ IM. ŚW. JÓZEFA""","Maria Wieja",""
"""KLUB INTELIGENCJI KATOLICKIEJ W BIELSKU-BIAŁEJ IM. ŚW. JÓZEFA""","Janina Belczyk",""
"""KLUB INTELIGENCJI KATOLICKIEJ W BIELSKU-BIAŁEJ IM. ŚW. JÓZEFA""","Teresa Dietrich",""
"""KLUB INTELIGENCJI KATOLICKIEJ W BIELSKU-BIAŁEJ IM. ŚW. JÓZEFA""","Maria Dytko",""
"""KLUB INTELIGENCJI KATOLICKIEJ W BIELSKU-BIAŁEJ IM. ŚW. JÓZEFA""","Kazimierz Kamiński","'ŚRÓDMIEJSKA SPÓŁDZIELNIA MIESZKANIOWA W BIELSKU-BIAŁEJ'"
"""KLUB INTELIGENCJI KATOLICKIEJ W BIELSKU-BIAŁEJ IM. ŚW. JÓZEFA""","Tomasz Łuczaj","'GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" W SKOCZOWIE'"
"""KLUB INTELIGENCJI KATOLICKIEJ W BIELSKU-BIAŁEJ IM. ŚW. JÓZEFA""","Dariusz Dzida","'STOWARZYSZENIE PRZYJACIÓŁ ZESPOŁU PIEŚNI I TAŃCA ""BESKID""', 'POLSKI ZWIĄZEK CHÓRÓW I ORKIESTR ODDZIAŁ BIELSKO-BIAŁA'"
"""KLUB INTELIGENCJI KATOLICKIEJ W BIELSKU-BIAŁEJ IM. ŚW. JÓZEFA""","Klaudia Wolak",""
"""KLUB INTELIGENCJI KATOLICKIEJ W BIELSKU-BIAŁEJ IM. ŚW. JÓZEFA""","Renata Balas",""
"""KLUB INTELIGENCJI KATOLICKIEJ W BIELSKU-BIAŁEJ IM. ŚW. JÓZEFA""","Kamil Kralczyński",""
"""KLUB INTELIGENCJI KATOLICKIEJ W BIELSKU-BIAŁEJ IM. ŚW. JÓZEFA""","Janina Królikowska",""
"""KLUB INTELIGENCJI KATOLICKIEJ W BIELSKU-BIAŁEJ IM. ŚW. JÓZEFA""","Piotr Witkowski","'TOWARZYSTWO MUZYKI DAWNEJ IM.G.PH.TELEMANNA'"
"""EUROPEJSKA GRUPA INWESTYCYJNA ""FUNDUSZ""""","Bartosz Wikieł",""
"""EUROPEJSKA GRUPA INWESTYCYJNA ""FUNDUSZ""""","Justyna Kojs",""
"""EUROPEJSKA GRUPA INWESTYCYJNA ""FUNDUSZ""""","Paweł Kochanowski",""
"""EUROPEJSKA GRUPA INWESTYCYJNA ""FUNDUSZ""""","Robert Romański","'FIRMA PRODUKCYJNO - HANDLOWA ""UNIPROX POLAND""', 'ARKADA', 'FIRMA EKOLOGICZNO - ROLNO - PRZEMYSŁOWA ""HUBALTUS""', 'SILESIA'"
"""EUROPEJSKA GRUPA INWESTYCYJNA ""FUNDUSZ""""","Ryszard Świderski","'EUROPEJSKA FUNDACJA FINANSOWANIA PRZEDSIĘBIORCZOŚCI IM. WŁADYSŁAWA GRABSKIEGO'"
"""PRZEDSIĘBIORSTWO HANDLOWO-USŁUGOWE TE-DAR""","Tadeusz Krawiec","'BETRON', 'FALCON WINGROUP', 'PRZEDSIĘBIORSTWO EKSPORTOWO-IMPORTOWE ""PETRO-LAND""'"
"""PRZEDSIĘBIORSTWO HANDLOWO-USŁUGOWE TE-DAR""","Dariusz Twardak",""
"""INVEST 2000""","Michał Kudraszew",""
"""INVEST 2000""","Marianna Hoszowska",""
"""INVEST 2000""","Konrad Bodurkiewicz","'CONSOLIDO'"
"""INVEST 2000""","Kalina Janicka","'INVEXA', 'NOWE INWESTYCJE', 'BAKEJO M. STROJEWSKI I WSPÓLNICY', 'SPÓŁDZIELNIA WŁAŚCICIELI ""BLUE MARINE MIELNO""', 'BLUE MARINE MIELNO-INWESTYCJE', 'LIVEIN.PL-MARKI JAKUB CHARASZKIEWICZ'"
"""INVEST 2000""","Adam Kudraszew",""
"""INVEST 2000""","Dariusz Konca","'CONSOLIDO'"
"""TOWARZYSTWO NA RZECZ ROZWOJU GMINY MILEJEWO""","Wanda Malinowska","'BANK SPÓŁDZIELCZY W MALBORKU'"
"""TOWARZYSTWO NA RZECZ ROZWOJU GMINY MILEJEWO""","Mieczysław Szewczuk","'""SPÓŁKA MEBLOWA KAM""-K.KOSIAK, M.SZEWCZUK, A.WOŁOSZ, T.ZARZĘBSKI'"
"""TOWARZYSTWO NA RZECZ ROZWOJU GMINY MILEJEWO""","Zbigniew Wiliński",""
"""TOWARZYSTWO NA RZECZ ROZWOJU GMINY MILEJEWO""","Lidia Wojtyna",""
"""TOWARZYSTWO NA RZECZ ROZWOJU GMINY MILEJEWO""","Irena Gracoń",""
"""TOWARZYSTWO NA RZECZ ROZWOJU GMINY MILEJEWO""","Krzysztof Szumała","'STOWARZYSZENIE ""DOBRY SAMORZĄD""'"
"""TOWARZYSTWO NA RZECZ ROZWOJU GMINY MILEJEWO""","Ryszard Kapusta",""
"""TOWARZYSTWO NA RZECZ ROZWOJU GMINY MILEJEWO""","Krzysztof Lesiak","'STOWARZYSZENIE ""DOBRY SAMORZĄD""'"
"""TOWARZYSTWO NA RZECZ ROZWOJU GMINY MILEJEWO""","Mirosława Szewczuk",""
"""TOWARZYSTWO NA RZECZ ROZWOJU GMINY MILEJEWO""","Jerzy Przymuszała","'MD PROJEKT', 'MD PROJEKT POSADZKI PRZEMYSŁOWE'"
"""STOWARZYSZENIE NA RZECZ PRZECIWDZIAŁANIA UZALEŻNIENIOM I WSPIERANIA ROZWOJU PSYCHICZNEGO DZIECI I MŁODZIEŻY ""SZANSA"" W KROTOSZYNIE""","Barbara Pawlicka","'STOWARZYSZENIE MIŁOŚNIKÓW ZESPOŁU LUDOWEGO KROTOSZANIE'"
"""STOWARZYSZENIE NA RZECZ PRZECIWDZIAŁANIA UZALEŻNIENIOM I WSPIERANIA ROZWOJU PSYCHICZNEGO DZIECI I MŁODZIEŻY ""SZANSA"" W KROTOSZYNIE""","Ewa Ostój Andrzejewska",""
"""STOWARZYSZENIE NA RZECZ PRZECIWDZIAŁANIA UZALEŻNIENIOM I WSPIERANIA ROZWOJU PSYCHICZNEGO DZIECI I MŁODZIEŻY ""SZANSA"" W KROTOSZYNIE""","Tomasz Gabryelczyk",""
"""STOWARZYSZENIE NA RZECZ PRZECIWDZIAŁANIA UZALEŻNIENIOM I WSPIERANIA ROZWOJU PSYCHICZNEGO DZIECI I MŁODZIEŻY ""SZANSA"" W KROTOSZYNIE""","Anna Wachowiak Zawikowska",""
"""STOWARZYSZENIE NA RZECZ PRZECIWDZIAŁANIA UZALEŻNIENIOM I WSPIERANIA ROZWOJU PSYCHICZNEGO DZIECI I MŁODZIEŻY ""SZANSA"" W KROTOSZYNIE""","Ewa Lindner Graf",""
"""STOWARZYSZENIE NA RZECZ PRZECIWDZIAŁANIA UZALEŻNIENIOM I WSPIERANIA ROZWOJU PSYCHICZNEGO DZIECI I MŁODZIEŻY ""SZANSA"" W KROTOSZYNIE""","Ryszard Czuszke","'STOWARZYSZENIE ""SAMORZĄDOWA INICJATYWA OBYWATELSKA W KROTOSZYNIE""', 'KROTOSZYŃSKIE TOWARZYSTWO WSPÓŁPRACY POLSKO-NIEMIECKIEJ'"
"""STOWARZYSZENIE NA RZECZ PRZECIWDZIAŁANIA UZALEŻNIENIOM I WSPIERANIA ROZWOJU PSYCHICZNEGO DZIECI I MŁODZIEŻY ""SZANSA"" W KROTOSZYNIE""","Lucyna Korsak","'STOWARZYSZENIE NA RZECZ WSPIERANIA EDUKACJI DZIECI I MŁODZIEŻY ""COPERNICUS""'"
"""STOWARZYSZENIE NA RZECZ PRZECIWDZIAŁANIA UZALEŻNIENIOM I WSPIERANIA ROZWOJU PSYCHICZNEGO DZIECI I MŁODZIEŻY ""SZANSA"" W KROTOSZYNIE""","Lechosław Witek","'KLUB SPORTOWY ""KROTOSZ""'"
"""STOWARZYSZENIE NA RZECZ PRZECIWDZIAŁANIA UZALEŻNIENIOM I WSPIERANIA ROZWOJU PSYCHICZNEGO DZIECI I MŁODZIEŻY ""SZANSA"" W KROTOSZYNIE""","Leokadia Jerzak","'KROTOSZYŃSKIE TOWARZYSTWO PRZYJAŹNI POLSKO-FRANCUSKIEJ'"
"""STOWARZYSZENIE NA RZECZ PRZECIWDZIAŁANIA UZALEŻNIENIOM I WSPIERANIA ROZWOJU PSYCHICZNEGO DZIECI I MŁODZIEŻY ""SZANSA"" W KROTOSZYNIE""","Juliusz Poczta","'FUNDACJA PROGRESSUS', 'UNIWERSYTET TRZECIEGO WIEKU W KROTOSZYNIE', 'ODDZIAŁ POLSKIEGO TOWARZYSTWA TURYSTYCZNO-KRAJOZNAWCZEGO W KROTOSZYNIE'"
"""STOWARZYSZENIE NA RZECZ PRZECIWDZIAŁANIA UZALEŻNIENIOM I WSPIERANIA ROZWOJU PSYCHICZNEGO DZIECI I MŁODZIEŻY ""SZANSA"" W KROTOSZYNIE""","Andrzej Piotrowski","'SPÓŁDZIELNIA SOCJALNA ""VIVO""', 'KRAJOWE STOWARZYSZENIE MEDIATORÓW'"
"""BW HOTEL WROCŁAW""","Daniel Chwist","'FUNDACJA EWY I SOBIESŁAWA ZASADY ""SZEROKIEJ DROGI""', 'EKO-PARK SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ INVEST', 'SKI&SUN', 'ZASADA', 'STOWARZYSZENIE DEALERÓW I SERWISÓW MERCEDES-BENZ', 'SOBIESŁAW ZASADA CENTRUM', 'SOBIESŁAW ZASADA AUTOMOTIVE', 'SOBIESŁAW ZASADA', 'GRUPA CICHY-ZASADA', 'SOBIESŁAW ZASADA', 'HSK-DATA LTD', 'SILESIA PARK'"
"""BW HOTEL WROCŁAW""","Alina Kopystecka Masojć",""
"""BW HOTEL WROCŁAW""","Artur Chwist","'FUNDACJA EWY I SOBIESŁAWA ZASADY ""SZEROKIEJ DROGI""', 'ZASADA', 'EAT BY ANN SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ RL9', 'EAT BY ANN', 'GYMAKERS', 'AUTO SPECIAL SOBIESŁAW ZASADA', 'EKO-PARK SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ INVEST', 'SOBIESŁAW ZASADA CENTRUM', 'SOBIESŁAW ZASADA AUTOMOTIVE', 'SKI&SUN', 'FUNDACJA 4F POMAGA', 'SOBIESŁAW ZASADA', 'EAT BY ANN', 'GYMAKERS', 'OTCF', 'SKI PARK MAGURA', 'SILESIA PARK'"
"""BW HOTEL WROCŁAW""","Danuta Piskorz","'ZASADA', 'TWORZYWA SZTUCZNE PZL MIELEC', 'GRUPA MCC', 'SKI PARK MAGURA', 'INWESTSTAR'"
"""BW HOTEL WROCŁAW""","Sobiesław Zasada","'ARGENTUM INVEST', 'ALPHA TECHNOLOGY', 'HSK ENERGIA', 'ELCAMP RV', 'GLOBE-TRAVELLER RV', 'CTE', 'AUTO SPECIAL SOBIESŁAW ZASADA', 'ARGENTUM INVEST', 'ART CITY EKO-PARK', 'ARGENTUM INVEST', 'SOBIESŁAW ZASADA', 'NSB', 'ZASADA', 'PRODECK', 'SOFRA', 'ARGENTUM INVEST', 'OTCF', 'SPEDITION', 'PRIMA', 'EKO-PARK SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ INVEST', 'ERABUD', 'SOBIESŁAW ZASADA INVESTMENT', 'SOBIESŁAW ZASADA AUTOMOTIVE', 'SKI PARK MAGURA', 'SOBIESŁAW ZASADA CENTRUM', 'SKI & SUN', 'HSK-DATA LTD'"
"""OCHOTNICZA STRAŻ POŻARNA W FELIKSOWIE""","Rafał Kujawa",""
"""OCHOTNICZA STRAŻ POŻARNA W FELIKSOWIE""","Mirosław Toborek",""
"""OCHOTNICZA STRAŻ POŻARNA W FELIKSOWIE""","Patryk Wasielewski",""
"""OCHOTNICZA STRAŻ POŻARNA W FELIKSOWIE""","Adam Starczyński",""
"""OCHOTNICZA STRAŻ POŻARNA W FELIKSOWIE""","Wiesław Herbich",""
"""OCHOTNICZA STRAŻ POŻARNA W FELIKSOWIE""","Ryszard Galuba",""
"""OCHOTNICZA STRAŻ POŻARNA W FELIKSOWIE""","Przemysław Grabowski",""
"""OCHOTNICZA STRAŻ POŻARNA W FELIKSOWIE""","Andrzej Krystera",""
"""OCHOTNICZA STRAŻ POŻARNA W FELIKSOWIE""","Konrad Lisiński",""
"""OCHOTNICZA STRAŻ POŻARNA W FELIKSOWIE""","Stanisław Starczyński",""
"""POWIATOWY PUBLICZNY ZAKŁAD OPIEKI ZDROWOTNEJ W RYDUŁTOWACH I WODZISŁAWIU ŚLĄSKIM Z SIEDZIBĄ W WODZISŁAWIU ŚLĄSKIM""","Jędrzej Dowgird","'SAMODZIELNY PUBLICZNY ZAKŁAD LECZNICTWA AMBULATORYJNEGO Z SIEDZIBĄ W RUDNIKU'"
"""POWIATOWY PUBLICZNY ZAKŁAD OPIEKI ZDROWOTNEJ W RYDUŁTOWACH I WODZISŁAWIU ŚLĄSKIM Z SIEDZIBĄ W WODZISŁAWIU ŚLĄSKIM""","Joanna Rduch Kaszuba",""
"""POWIATOWY PUBLICZNY ZAKŁAD OPIEKI ZDROWOTNEJ W RYDUŁTOWACH I WODZISŁAWIU ŚLĄSKIM Z SIEDZIBĄ W WODZISŁAWIU ŚLĄSKIM""","Izabela Tomiczek",""
"""POWIATOWY PUBLICZNY ZAKŁAD OPIEKI ZDROWOTNEJ W RYDUŁTOWACH I WODZISŁAWIU ŚLĄSKIM Z SIEDZIBĄ W WODZISŁAWIU ŚLĄSKIM""","Barbara Połednik",""
"""POWIATOWY PUBLICZNY ZAKŁAD OPIEKI ZDROWOTNEJ W RYDUŁTOWACH I WODZISŁAWIU ŚLĄSKIM Z SIEDZIBĄ W WODZISŁAWIU ŚLĄSKIM""","Józef Sosnecki",""
"""POWIATOWY PUBLICZNY ZAKŁAD OPIEKI ZDROWOTNEJ W RYDUŁTOWACH I WODZISŁAWIU ŚLĄSKIM Z SIEDZIBĄ W WODZISŁAWIU ŚLĄSKIM""","Krystyna Kuczera",""
"""STOWARZYSZENIE ""AUTO TAXI MAMRY""Z SIEDZIBĄ W WĘGORZEWIE""","Mariusz Balsewicz",""
"""STOWARZYSZENIE ""AUTO TAXI MAMRY""Z SIEDZIBĄ W WĘGORZEWIE""","Grzegorz Wasilewski",""
"""STOWARZYSZENIE ""AUTO TAXI MAMRY""Z SIEDZIBĄ W WĘGORZEWIE""","Mirosław Hubacz",""
"""STOWARZYSZENIE ""AUTO TAXI MAMRY""Z SIEDZIBĄ W WĘGORZEWIE""","Henryk Wierzbicki","'SPÓŁDZIELNIA MIESZKANIOWA NOWA W WĘGORZEWIE'"
"""STOWARZYSZENIE ""AUTO TAXI MAMRY""Z SIEDZIBĄ W WĘGORZEWIE""","Mirosław Pietruszewski",""
"""STOWARZYSZENIE ""AUTO TAXI MAMRY""Z SIEDZIBĄ W WĘGORZEWIE""","Marian Klimko",""
"""ZWIĄZEK ZAWODOWY PRACOWNIKÓW ELBLĄSKIEGO PRZEDSIĘBIORSTWA WODOCIĄGÓW I KANALIZACJI SPÓŁKA Z O.O. W ELBLĄGU""","Grzegorz Blejwas",""
"""ZWIĄZEK ZAWODOWY PRACOWNIKÓW ELBLĄSKIEGO PRZEDSIĘBIORSTWA WODOCIĄGÓW I KANALIZACJI SPÓŁKA Z O.O. W ELBLĄGU""","Agnieszka Szarmach",""
"""ZWIĄZEK ZAWODOWY PRACOWNIKÓW ELBLĄSKIEGO PRZEDSIĘBIORSTWA WODOCIĄGÓW I KANALIZACJI SPÓŁKA Z O.O. W ELBLĄGU""","Jolanta Celka",""
"""ZWIĄZEK ZAWODOWY PRACOWNIKÓW ELBLĄSKIEGO PRZEDSIĘBIORSTWA WODOCIĄGÓW I KANALIZACJI SPÓŁKA Z O.O. W ELBLĄGU""","Agnieszka Kotlewska","'AD INSURANCE'"
"""ZWIĄZEK ZAWODOWY PRACOWNIKÓW ELBLĄSKIEGO PRZEDSIĘBIORSTWA WODOCIĄGÓW I KANALIZACJI SPÓŁKA Z O.O. W ELBLĄGU""","Jolanta Brudzyńska",""
"""ZWIĄZEK ZAWODOWY PRACOWNIKÓW ELBLĄSKIEGO PRZEDSIĘBIORSTWA WODOCIĄGÓW I KANALIZACJI SPÓŁKA Z O.O. W ELBLĄGU""","Katarzyna Bednarek Lewandowska",""
"""ZWIĄZEK ZAWODOWY PRACOWNIKÓW ELBLĄSKIEGO PRZEDSIĘBIORSTWA WODOCIĄGÓW I KANALIZACJI SPÓŁKA Z O.O. W ELBLĄGU""","Monika Wojewódzka",""
"""ZWIĄZEK ZAWODOWY PRACOWNIKÓW ELBLĄSKIEGO PRZEDSIĘBIORSTWA WODOCIĄGÓW I KANALIZACJI SPÓŁKA Z O.O. W ELBLĄGU""","Andrzej Tykarski",""
"""ZWIĄZEK ZAWODOWY PRACOWNIKÓW ELBLĄSKIEGO PRZEDSIĘBIORSTWA WODOCIĄGÓW I KANALIZACJI SPÓŁKA Z O.O. W ELBLĄGU""","Ryszard Różański",""
"""ZWIĄZEK ZAWODOWY PRACOWNIKÓW ELBLĄSKIEGO PRZEDSIĘBIORSTWA WODOCIĄGÓW I KANALIZACJI SPÓŁKA Z O.O. W ELBLĄGU""","Stanisław Kitowski",""
"""ZWIĄZEK ZAWODOWY PRACOWNIKÓW ELBLĄSKIEGO PRZEDSIĘBIORSTWA WODOCIĄGÓW I KANALIZACJI SPÓŁKA Z O.O. W ELBLĄGU""","Józefa Jasińska",""
"""ZWIĄZEK ZAWODOWY PRACOWNIKÓW ELBLĄSKIEGO PRZEDSIĘBIORSTWA WODOCIĄGÓW I KANALIZACJI SPÓŁKA Z O.O. W ELBLĄGU""","Teresa Bartoszewska",""
"""ZWIĄZEK ZAWODOWY PRACOWNIKÓW ELBLĄSKIEGO PRZEDSIĘBIORSTWA WODOCIĄGÓW I KANALIZACJI SPÓŁKA Z O.O. W ELBLĄGU""","Eugeniusz Miller",""
"""TOWARZYSTWO SPOŁECZNEGO LICEUM OGÓLNOKSZTAŁCĄCEGO W WARSZAWIE""","Wojciech Gilewski","'HINTER', 'FINDCANOE'"
"""TOWARZYSTWO SPOŁECZNEGO LICEUM OGÓLNOKSZTAŁCĄCEGO W WARSZAWIE""","Kaja D'erceville",""
"""TOWARZYSTWO SPOŁECZNEGO LICEUM OGÓLNOKSZTAŁCĄCEGO W WARSZAWIE""","Katarzyna Podsiad",""
"""TOWARZYSTWO SPOŁECZNEGO LICEUM OGÓLNOKSZTAŁCĄCEGO W WARSZAWIE""","Magdalena Cichoń",""
"""TOWARZYSTWO SPOŁECZNEGO LICEUM OGÓLNOKSZTAŁCĄCEGO W WARSZAWIE""","Piotr Wieteska",""
"""TOWARZYSTWO SPOŁECZNEGO LICEUM OGÓLNOKSZTAŁCĄCEGO W WARSZAWIE""","Tomasz Figurski",""
"""LIONS CLUB - ELBLĄG""","Jerzy Łyszkiewicz","'ENERGETYK PRZEDSIĘBIORSTWO INŻYNIERSKIE'"
"""LIONS CLUB - ELBLĄG""","Dariusz Karolczuk",""
"""LIONS CLUB - ELBLĄG""","Henryk Fall",""
"""LIONS CLUB - ELBLĄG""","Zygmunt Kiersz",""
"""LIONS CLUB - ELBLĄG""","Wojciech Niźnik","'PRZEDSIĘBIORSTWO HANDLOWO-USŁUGOWE ""SONIK"" SPÓŁKA JAWNA ANDRZEJ SOCHA I WOJCIECH NIŹNIK'"
"""LIONS CLUB - ELBLĄG""","Andrzej Korpacki","'WARMIŃSKO-MAZURSKI ZWIĄZEK ZAPAŚNICZY', 'STOWARZYSZENIE ""PRZYJACIÓŁ MUZYKI""'"
"""LIONS CLUB - ELBLĄG""","Grzegorz Hejber","'HLG', 'LOKALNA ORGANIZACJA TURYSTYCZNA - KRAINA ZALEWU WIŚLANEGO', 'ELBLĄSKA'"
"""LIONS CLUB - ELBLĄG""","Józef Hryniewicz",""
"""LIONS CLUB - ELBLĄG""","Janusz Gierulski","'ELBLĄSKA IZBA GOSPODARCZA-ODDZIAŁ REGIONALNEJ IZBY GOSPODARCZEJ POMORZA W ELBLĄGU', 'PRZEDSIĘBIORSTWO PROJEKTOWO-USŁUGOWE ""ART-MALEX""', 'ELBLĄSKA'"
"""LIONS CLUB - ELBLĄG""","Janusz Zalewski","'ELBLĄSKA IZBA GOSPODARCZA-ODDZIAŁ REGIONALNEJ IZBY GOSPODARCZEJ POMORZA W ELBLĄGU', 'UNIWEX KOTŁY GRZEWCZE'"
"""LIONS CLUB - ELBLĄG""","Maria Lisius Końska",""
"""STOWARZYSZENIE PSYCHOPROFILAKTYKI ""SPÓJRZ INACZEJ""""","Dorota Wiśniewska",""
"""STOWARZYSZENIE PSYCHOPROFILAKTYKI ""SPÓJRZ INACZEJ""""","Elżbieta Staniszewska","'STOWARZYSZENIE PROMOCJI TAŃCA I MUZYKI ""MIM""'"
"""STOWARZYSZENIE PSYCHOPROFILAKTYKI ""SPÓJRZ INACZEJ""""","Hubert Czemierowski",""
"""STOWARZYSZENIE PSYCHOPROFILAKTYKI ""SPÓJRZ INACZEJ""""","Roman Stec","'STOWARZYSZENIE OPIEKI NAD DZIEĆMI ""ORATORIUM"" IM. BŁOGOSŁAWIONEGO KSIĘDZA BRONISŁAWA MARKIEWICZA', 'STOWARZYSZENIE RUCH POMOCY PSYCHOLOGICZNEJ ""INTEGRACJA""'"
"""STOWARZYSZENIE PSYCHOPROFILAKTYKI ""SPÓJRZ INACZEJ""""","Katarzyna Jeżowska Kwaśny",""
"""STOWARZYSZENIE PSYCHOPROFILAKTYKI ""SPÓJRZ INACZEJ""""","Halina Krzyształowicz Stachyra",""
"""STOWARZYSZENIE PSYCHOPROFILAKTYKI ""SPÓJRZ INACZEJ""""","Ewa Czemierowska Koruba",""
"""HERMES AGRO""","Hubert Hermesmeyer",""
"""HERMES AGRO""","Klaus Hermesmeyer",""
"""PRZEDSIĘBIORSTWO PRODUKCYJNE ""RADOPRZEM"" B.CZ.R. ODRZYWOŁEK""","Mariusz Odrzywołek","'X - REAL ESTATE ONE'"
"""PRZEDSIĘBIORSTWO PRODUKCYJNE ""RADOPRZEM"" B.CZ.R. ODRZYWOŁEK""","Przemysław Odrzywołek","'X - REAL ESTATE ONE', 'XCEL', 'XCEL'"
"""PRZEDSIĘBIORSTWO PRODUKCYJNE ""RADOPRZEM"" B.CZ.R. ODRZYWOŁEK""","Radosław Odrzywołek","'X - REAL ESTATE ONE', 'XCEL', 'XCEL'"
"""PRZEDSIĘBIORSTWO PRODUKCYJNE ""RADOPRZEM"" B.CZ.R. ODRZYWOŁEK""","Bogusław Odrzywołek",""
"""PRZEDSIĘBIORSTWO PRODUKCYJNE ""RADOPRZEM"" B.CZ.R. ODRZYWOŁEK""","Czesław Odrzywołek",""
"""KOBEX SPÓŁKA JAWNA ANDRZEJ WILKOCKI MAŁGORZATA WILKOCKA""","Małgorzata Wilkocka",""
"""KOBEX SPÓŁKA JAWNA ANDRZEJ WILKOCKI MAŁGORZATA WILKOCKA""","Andrzej Wilkocki",""
"""FUNDACJA NOVA""","Tadeusz Kruczek","'PROJEKT 7', 'JW INVESTMENT'"
"""FUNDACJA NOVA""","Radosław Szymanik","'ZWIĄZEK POLSKIEGO PICKLEBALLU', 'POMORSKI WOJEWÓDZKI ZWIĄZEK TENISOWY', 'POLSKIE STOWARZYSZENIE TRENERÓW TENISA', 'KLUB TENISOWY ARKA'"
"""FUNDACJA NOVA""","Brygida Kruczek","'SPECIOPOST BRYGIDA KRUCZEK', 'SPÓŁDZIELNIA MIESZKANIOWA BUDOWY DOMÓW JEDNORODZINNYCH ""ASYSTENT'"
"""FUNDACJA NOVA""","Sylwia Sęczkowska",""
"""OCHOTNICZA STRAŻ POŻARNA""","Damian Jangas",""
"""OCHOTNICZA STRAŻ POŻARNA""","Damian Palat",""
"""OCHOTNICZA STRAŻ POŻARNA""","Przemysław Drabikowski",""
"""OCHOTNICZA STRAŻ POŻARNA""","Błażej Wyryma",""
"""OCHOTNICZA STRAŻ POŻARNA""","Zbigniew Jangas",""
"""OCHOTNICZA STRAŻ POŻARNA""","Daniel Gierosz",""
"""OCHOTNICZA STRAŻ POŻARNA""","Paweł Szlachta",""
"""OCHOTNICZA STRAŻ POŻARNA""","Aleksander Szewczyk",""
"""OCHOTNICZA STRAŻ POŻARNA""","Elżbieta Kędzia",""
"""OCHOTNICZA STRAŻ POŻARNA""","Zbigniew Szuleta",""
"""OCHOTNICZA STRAŻ POŻARNA""","Leszek Jeziorny","'REJONOWY BANK SPÓŁDZIELCZY W LUTUTOWIE'"
"""OCHOTNICZA STRAŻ POŻARNA""","Urszula Pacholska",""
"""TOWARZYSTWO PRZYJACIÓŁ PLANETARIUM I OBSERWATORIUM ASTRONOMICZNEGO WE FROMBORKU ""PULSAR""""","Tomasz Mazur",""
"""TOWARZYSTWO PRZYJACIÓŁ PLANETARIUM I OBSERWATORIUM ASTRONOMICZNEGO WE FROMBORKU ""PULSAR""""","Katarzyna Gniazdowska",""
"""TOWARZYSTWO PRZYJACIÓŁ PLANETARIUM I OBSERWATORIUM ASTRONOMICZNEGO WE FROMBORKU ""PULSAR""""","Bożena Barc","'ZWIĄZEK ZAWODOWY PRACOWNIKÓW WOJEWÓDZKIEGO INSPEKTORATU INSPEKCJI HANDLOWEJ W GDAŃSKU'"
"""TOWARZYSTWO PRZYJACIÓŁ PLANETARIUM I OBSERWATORIUM ASTRONOMICZNEGO WE FROMBORKU ""PULSAR""""","Bartosz Dąbrowski",""
"""TOWARZYSTWO PRZYJACIÓŁ PLANETARIUM I OBSERWATORIUM ASTRONOMICZNEGO WE FROMBORKU ""PULSAR""""","Andrzej Pilski",""
"""TOWARZYSTWO PRZYJACIÓŁ PLANETARIUM I OBSERWATORIUM ASTRONOMICZNEGO WE FROMBORKU ""PULSAR""""","Marcin Barc","'MALBORSKA FABRYKA OBRABIAREK ""PEMAL""'"
"""TRANSPORT KRAJOWY I ZAGRANICZNY - EUROTRANSPORT DŁUBAK""","Grzegorz Dłubak","'OLEŚNICKIE STOWARZYSZENIE LOTNICZE ""AWIATOR""', 'EKOGEN', 'DGG ECO', 'SERWIS POLSKA'"
"""INBUD-FARO""","Marcin Obłuski","'FLEET MASTER', 'PETNOVELL', 'PETSULINA', 'MORRA'"
"""INBUD-FARO""","Agnieszka Obłuska","'MORRA'"
"""INBUD-FARO""","Paweł Kiełtyka","'FLEET MASTER'"
"""INBUD-FARO""","Piotr Hrynus","'SATIS', 'STOWARZYSZENIE RESOVIA-BASKET'"
"""OCHOTNICZA STRAŻ POŻARNA W CHLEWIE""","Dariusz Jasik","'STOWARZYSZENIE AKTYWIZACJI SPORTOWEJ I KULTURALNEJ MIEJSCOWOŚCI CHLEWO'"
"""OCHOTNICZA STRAŻ POŻARNA W CHLEWIE""","Tomasz Klepacz",""
"""OCHOTNICZA STRAŻ POŻARNA W CHLEWIE""","Wojciech Suski","'RAWI-SPED'"
"""OCHOTNICZA STRAŻ POŻARNA W CHLEWIE""","Józef Nawrot",""
