"KRS","OrganizationName","LegalForm","Representatives","RepresentativesID","ConnectedOrganizations"
"5621","""ZESPÓŁ OPIEKI ZDROWOTNEJ W KŁOBUCKU""","samodzielny publiczny zakład opieki zdrowotnej","Krzysztof Ocimek","211583",""
"5621","""ZESPÓŁ OPIEKI ZDROWOTNEJ W KŁOBUCKU""","samodzielny publiczny zakład opieki zdrowotnej","Roman Kudelski","2523312",""
"5621","""ZESPÓŁ OPIEKI ZDROWOTNEJ W KŁOBUCKU""","samodzielny publiczny zakład opieki zdrowotnej","Ksenia Sroka","2523316",""
"5621","""ZESPÓŁ OPIEKI ZDROWOTNEJ W KŁOBUCKU""","samodzielny publiczny zakład opieki zdrowotnej","Janusz Krawczyk","2523317",""
"5621","""ZESPÓŁ OPIEKI ZDROWOTNEJ W KŁOBUCKU""","samodzielny publiczny zakład opieki zdrowotnej","Aleksandra Kierat","764038","'OCHOTNICZA STRAŻ POŻARNA W ŁUGACH-RADŁACH': '324354'"
"5622","""""NASZA SZKOŁA"" STOWARZYSZENIE PRZYJACIÓŁ SZKOŁY PODSTAWOWEJ NR 1 W GRONOWIE GÓRNYM""","stowarzyszenie","Anna Kwoczek Wadecka","287549",""
"5622","""""NASZA SZKOŁA"" STOWARZYSZENIE PRZYJACIÓŁ SZKOŁY PODSTAWOWEJ NR 1 W GRONOWIE GÓRNYM""","stowarzyszenie","Małgorzata Bielawska","305832",""
"5622","""""NASZA SZKOŁA"" STOWARZYSZENIE PRZYJACIÓŁ SZKOŁY PODSTAWOWEJ NR 1 W GRONOWIE GÓRNYM""","stowarzyszenie","Krzysztof Ogórek","445461","'STOWARZYSZENIE KLASTER MALBORSKA 53': '553085'"
"5622","""""NASZA SZKOŁA"" STOWARZYSZENIE PRZYJACIÓŁ SZKOŁY PODSTAWOWEJ NR 1 W GRONOWIE GÓRNYM""","stowarzyszenie","Lidia Kostuś","1034661",""
"5622","""""NASZA SZKOŁA"" STOWARZYSZENIE PRZYJACIÓŁ SZKOŁY PODSTAWOWEJ NR 1 W GRONOWIE GÓRNYM""","stowarzyszenie","Józef Jankowski","1399186","'ELBLĄSKI KLUB ROTARY': '41304', 'ZAKŁAD SPRZĄTANIA WNĘTRZ JÓZEF JANKOWSKI ""MOP 83""': '107447'"
"5622","""""NASZA SZKOŁA"" STOWARZYSZENIE PRZYJACIÓŁ SZKOŁY PODSTAWOWEJ NR 1 W GRONOWIE GÓRNYM""","stowarzyszenie","Ewa Antonowicz","1034658",""
"5622","""""NASZA SZKOŁA"" STOWARZYSZENIE PRZYJACIÓŁ SZKOŁY PODSTAWOWEJ NR 1 W GRONOWIE GÓRNYM""","stowarzyszenie","Krystyna Maślińska","1034660",""
"5622","""""NASZA SZKOŁA"" STOWARZYSZENIE PRZYJACIÓŁ SZKOŁY PODSTAWOWEJ NR 1 W GRONOWIE GÓRNYM""","stowarzyszenie","Jan Walentynowicz","1399184",""
"5622","""""NASZA SZKOŁA"" STOWARZYSZENIE PRZYJACIÓŁ SZKOŁY PODSTAWOWEJ NR 1 W GRONOWIE GÓRNYM""","stowarzyszenie","Krystyna Nowak","698308",""
"5622","""""NASZA SZKOŁA"" STOWARZYSZENIE PRZYJACIÓŁ SZKOŁY PODSTAWOWEJ NR 1 W GRONOWIE GÓRNYM""","stowarzyszenie","Grzegorz Nowaczyk","1334747","'POLODOM': '559832', 'PORT LOTNICZY ""MAZURY""': '137185', 'STOWARZYSZENIE ""DOBRY SAMORZĄD""': '250196'"
"5622","""""NASZA SZKOŁA"" STOWARZYSZENIE PRZYJACIÓŁ SZKOŁY PODSTAWOWEJ NR 1 W GRONOWIE GÓRNYM""","stowarzyszenie","Barbara Bruzdewicz","1399183","'STOWARZYSZENIE ŻUŁAWY': '115819'"
"5622","""""NASZA SZKOŁA"" STOWARZYSZENIE PRZYJACIÓŁ SZKOŁY PODSTAWOWEJ NR 1 W GRONOWIE GÓRNYM""","stowarzyszenie","Zenon Chmiel","1399182",""
"5625","""SABAR""","spółka z ograniczoną odpowiedzialnością","Marek Stolarczyk","1076342","'GALEN KSIĘGOWOŚĆ': '917418', '""GALEN"" J.TALIK,M.STOLARCZYK': '107607'"
"5625","""SABAR""","spółka z ograniczoną odpowiedzialnością","Jolanta Talik","1076340","'GALEN KSIĘGOWOŚĆ': '917418', 'CENTRUM ROZWOJU JARZĘBINKA': '880574', '""GALEN"" J.TALIK,M.STOLARCZYK': '107607'"
"5627","""ŚLĄSKI REGIONALNY FUNDUSZ PORĘCZENIOWY""","spółka z ograniczoną odpowiedzialnością","Maciej Wasielewski","2272148","'STOWARZYSZENIE GMIN, POWIATÓW I WOJEWÓDZTW ""DROGA S11""': '271208'"
"5627","""ŚLĄSKI REGIONALNY FUNDUSZ PORĘCZENIOWY""","spółka z ograniczoną odpowiedzialnością","Rafał Kolano","974861","'INSTYTUT DORADZTWA INWESTYCYJNEGO': '1090346', 'FUNDACJA NA RZECZ EDUKACJI, PROFILAKTYKI I PSYCHOTERAPII ""DROGA""': '235965'"
"5627","""ŚLĄSKI REGIONALNY FUNDUSZ PORĘCZENIOWY""","spółka z ograniczoną odpowiedzialnością","Rafał Marczak","399449",""
"5627","""ŚLĄSKI REGIONALNY FUNDUSZ PORĘCZENIOWY""","spółka z ograniczoną odpowiedzialnością","Leszek Kowalczyk","1237407","'CAMEL SPED': '433383', 'CONSUASOR': '114140'"
"5627","""ŚLĄSKI REGIONALNY FUNDUSZ PORĘCZENIOWY""","spółka z ograniczoną odpowiedzialnością","Tomasz Czarnik","42922","'KRAJOWE STOWARZYSZENIE FUNDUSZY PORĘCZENIOWYCH': '216312', 'CONSUASOR': '114140'"
"5628","""ZAKŁAD ODLEWNICZY ""LEFEK-MILER-BANASIK""""","spółka z ograniczoną odpowiedzialnością","Krystyna Lefek","1117121",""
"5628","""ZAKŁAD ODLEWNICZY ""LEFEK-MILER-BANASIK""""","spółka z ograniczoną odpowiedzialnością","Marzena Ciułkowicz","1117122",""
"5628","""ZAKŁAD ODLEWNICZY ""LEFEK-MILER-BANASIK""""","spółka z ograniczoną odpowiedzialnością","Aneta Lefek Kalukiewicz","1117124",""
"5628","""ZAKŁAD ODLEWNICZY ""LEFEK-MILER-BANASIK""""","spółka z ograniczoną odpowiedzialnością","Tomasz Ciułkowicz","1117125",""
"5628","""ZAKŁAD ODLEWNICZY ""LEFEK-MILER-BANASIK""""","spółka z ograniczoną odpowiedzialnością","Jacek Kalukiewicz","1399190",""
"5628","""ZAKŁAD ODLEWNICZY ""LEFEK-MILER-BANASIK""""","spółka z ograniczoną odpowiedzialnością","Jan Miler","1399188",""
"5628","""ZAKŁAD ODLEWNICZY ""LEFEK-MILER-BANASIK""""","spółka z ograniczoną odpowiedzialnością","Dariusz Banasik","1399189",""
"5628","""ZAKŁAD ODLEWNICZY ""LEFEK-MILER-BANASIK""""","spółka z ograniczoną odpowiedzialnością","Stanisław Lefek","1117123",""
"5629","""FAKTOR-NIERUCHOMOŚCI""","spółka z ograniczoną odpowiedzialnością","Waldemar Piasecki","1399191",""
"5629","""FAKTOR-NIERUCHOMOŚCI""","spółka z ograniczoną odpowiedzialnością","Gabriela Piasecka","1399193",""
"5631","""""BOSTO-KĄTY"" M. I J. BOROWSCY""","spółka jawna","Janusz Borowski","1117127",""
"5631","""""BOSTO-KĄTY"" M. I J. BOROWSCY""","spółka jawna","Małgorzata Borowska","1117126",""
"5634","""ROBOT-SERWIS D.MAJORKOWSKI B.GOŁDA""","spółka jawna","Dariusz Majorkowski","1117130",""
"5634","""ROBOT-SERWIS D.MAJORKOWSKI B.GOŁDA""","spółka jawna","Bogdan Gołda","1117133",""
"5635","""""EXKOL"" PRZEDSIĘBIORSTWO BUDOWNICTWA KOLEJOWEGO I USŁUG HANDLOWYCH ŁUKASZ SKOWRONEK I MARIUSZ PRZYGOŃSKI""","spółka jawna","Mariusz Przygoński","3206668","'KOLST': '977528'"
"5635","""""EXKOL"" PRZEDSIĘBIORSTWO BUDOWNICTWA KOLEJOWEGO I USŁUG HANDLOWYCH ŁUKASZ SKOWRONEK I MARIUSZ PRZYGOŃSKI""","spółka jawna","Łukasz Skowronek","2948305","'KOLST': '977528'"
"5636","""""WIARUS"" GUNIA LESZEK I WSPÓLNICY""","spółka jawna","Leszek Gunia","828441","'LEWIA': '828441'"
"5637","""MOTOS SIKORSCY""","spółka jawna","Andrzej Sikorski","1117139",""
"5637","""MOTOS SIKORSCY""","spółka jawna","Barbara Sikorska","1117141",""
"5638","""STOWARZYSZENIE HONOROWYCH DAWCÓW SZPIKU KOSTNEGO ""ŻYCIE I NADZIEJA""""","stowarzyszenie","Izabela Andrecka","1003641",""
"5638","""STOWARZYSZENIE HONOROWYCH DAWCÓW SZPIKU KOSTNEGO ""ŻYCIE I NADZIEJA""""","stowarzyszenie","Barbara Jankowska","698307",""
"5638","""STOWARZYSZENIE HONOROWYCH DAWCÓW SZPIKU KOSTNEGO ""ŻYCIE I NADZIEJA""""","stowarzyszenie","Jolanta Tkaczuk","698311",""
"5638","""STOWARZYSZENIE HONOROWYCH DAWCÓW SZPIKU KOSTNEGO ""ŻYCIE I NADZIEJA""""","stowarzyszenie","Krzysztof Kasprzyk","1394625","'REGIONALNE STOWARZYSZENIE GOSPODARCZE': '9105'"
"5638","""STOWARZYSZENIE HONOROWYCH DAWCÓW SZPIKU KOSTNEGO ""ŻYCIE I NADZIEJA""""","stowarzyszenie","Paweł Kocieniewski","1394624","'CENTRUM NOWOCZESNEJ REHABILITACJI': '427990', 'MAGNESIA': '296623', 'REGIONALNE STOWARZYSZENIE GOSPODARCZE': '9105'"
"5641","""PRZEDSIĘBIORSTWO PRODUKCYJNO - HANDLOWE ""REVMOD""""","spółka z ograniczoną odpowiedzialnością","Przemysław Czerepski","507355",""
"5641","""PRZEDSIĘBIORSTWO PRODUKCYJNO - HANDLOWE ""REVMOD""""","spółka z ograniczoną odpowiedzialnością","Janusz Czerepski","1399192",""
"5641","""PRZEDSIĘBIORSTWO PRODUKCYJNO - HANDLOWE ""REVMOD""""","spółka z ograniczoną odpowiedzialnością","Krzysztof Wójcikowski","1399194",""
"5642","""STOWARZYSZENIE SPOŁECZNO-KULTURALNE ""POGRANICZE""""","stowarzyszenie","Zbigniew Lutyński","44219",""
"5642","""STOWARZYSZENIE SPOŁECZNO-KULTURALNE ""POGRANICZE""""","stowarzyszenie","Ewa Kleszczewska","770096",""
"5642","""STOWARZYSZENIE SPOŁECZNO-KULTURALNE ""POGRANICZE""""","stowarzyszenie","Tadeusz Arasimowicz","1034663",""
"5642","""STOWARZYSZENIE SPOŁECZNO-KULTURALNE ""POGRANICZE""""","stowarzyszenie","Konstancja Lutyńska","1034664",""
"5642","""STOWARZYSZENIE SPOŁECZNO-KULTURALNE ""POGRANICZE""""","stowarzyszenie","Jan Domalewski","1399198",""
"5642","""STOWARZYSZENIE SPOŁECZNO-KULTURALNE ""POGRANICZE""""","stowarzyszenie","Sławomir Urynowicz","1034662",""
"5642","""STOWARZYSZENIE SPOŁECZNO-KULTURALNE ""POGRANICZE""""","stowarzyszenie","Józef Luty","1399196",""
"5642","""STOWARZYSZENIE SPOŁECZNO-KULTURALNE ""POGRANICZE""""","stowarzyszenie","Alicja Buczyńska","1399197",""
"5642","""STOWARZYSZENIE SPOŁECZNO-KULTURALNE ""POGRANICZE""""","stowarzyszenie","Józef Murawski","1399195","'STOWARZYSZENIE PÓŁNOCNO-WSCHODNIA LOKALNA GRUPA DZIAŁANIA ""SZELMENT""': '318802'"
"5642","""STOWARZYSZENIE SPOŁECZNO-KULTURALNE ""POGRANICZE""""","stowarzyszenie","Józef Dudanowicz","1399199","'SPÓŁDZIELNIA MLECZARSKA ""ROSPUDA"" W FILIPOWIE': '36050'"
"5647","""NADAWCA""","spółka z ograniczoną odpowiedzialnością","Marcin Gębala","321718","'MUZO.FM': '595824', 'RADIO CCM': '135024', 'REGIONALNE TOWARZYSTWO PUBLIKACYJNE': '145382', 'RADIO RADOM': '138535', 'RADIO TORUŃ': '32058', 'MAZOWSZE FM': '555809', 'VELES PRODUCTIONS': '176239', 'AFILO': '179408', 'ESKA ROCK': '128273', 'RADIO GO': '476458', 'PRZEDSIĘBIORSTWO PRODUKCYJNO USŁUGOWO HANDLOWE ""MAKS""': '190544', 'INTERNATIONAL COMMUNICATION': '81593', 'RM MEDIA': '141120', 'POROZUMIENIE RADIOWE - POZNAŃ': '147371', 'RADIO ESKA': '27239', 'SUPERMEDIA': '29537', 'INTERNETOWY DOM MEDIOWY NET': '300667'"
"5647","""NADAWCA""","spółka z ograniczoną odpowiedzialnością","Paweł Szaniawski","2556324","'MUZO.FM': '595824', 'ROZGŁOŚNIA RADIOWA ""REZONANS""': '139393', 'STOWARZYSZENIE ROZWOJU ROZGŁOŚNI RADIOWEJ W ELBLĄGU': '31513', 'VELES PRODUCTIONS': '176239', 'RADIO RADOM': '138535', 'RADIO TORUŃ': '32058', 'MAZOWSZE FM': '555809', 'ESKA ROCK': '128273', 'RADIO GO': '476458', 'PRZEDSIĘBIORSTWO PRODUKCYJNO USŁUGOWO HANDLOWE ""MAKS""': '190544', 'INTERNATIONAL COMMUNICATION': '81593', 'POROZUMIENIE RADIOWE - POZNAŃ': '147371', 'RM MEDIA': '141120', 'RADIO ESKA': '27239'"
"5648","""TOWARZYSTWO PRZYJACIÓŁ NAŁĘCZOWA""","stowarzyszenie","Maria Mironowicz Panek","57108","'POLSKIE TOWARZYSTWO TURYSTYCZNO - KRAJOZNAWCZE ODDZIAŁ MIEJSKI IM. ALEKSANDRA JANOWSKIEGO W LUBLINIE': '59683'"
"5648","""TOWARZYSTWO PRZYJACIÓŁ NAŁĘCZOWA""","stowarzyszenie","Edwarda Michalska","2881696",""
"5648","""TOWARZYSTWO PRZYJACIÓŁ NAŁĘCZOWA""","stowarzyszenie","Stanisław Olszewski","583739","'SPÓŁDZIELNIA BUDOWLANO-MIESZKANIOWA ""PLACÓWKA"" W NAŁĘCZOWIE': '335077', 'ZWIĄZEK PIŁSUDCZYKÓW RZECZYPOSPOLITEJ POLSKIEJ - TOWARZYSTWO PAMIĘCI JÓZEFA PIŁSUDSKIEGO': '308552', 'KONFRATERNIA ŚRODKOWO WSCHODNIA KRÓLEWSKIEGO ORDERU ŚWIĘTEGO STANISŁAWA BISKUPA MĘCZENNIKA': '574810'"
"5648","""TOWARZYSTWO PRZYJACIÓŁ NAŁĘCZOWA""","stowarzyszenie","Bogusław Gałęzowski","203322","'WOJEWÓDZKA RADA TOWARZYSTW REGIONALNYCH W LUBLINIE': '205680'"
"5648","""TOWARZYSTWO PRZYJACIÓŁ NAŁĘCZOWA""","stowarzyszenie","Czesław Szyszko","1034667",""
"5648","""TOWARZYSTWO PRZYJACIÓŁ NAŁĘCZOWA""","stowarzyszenie","Regina Wojno","1399206",""
"5648","""TOWARZYSTWO PRZYJACIÓŁ NAŁĘCZOWA""","stowarzyszenie","Katarzyna Wójcik","1399203","'NAŁĘCZOWSKA FUNDACJA MUZYCZNA': '395651'"
"5648","""TOWARZYSTWO PRZYJACIÓŁ NAŁĘCZOWA""","stowarzyszenie","Tadeusz Adamczyk","1391282","'OCHOTNICZA STRAŻ POŻARNA W NAŁĘCZOWIE': '28581', 'BANK SPÓŁDZIELCZY W NAŁĘCZOWIE': '73899'"
"5648","""TOWARZYSTWO PRZYJACIÓŁ NAŁĘCZOWA""","stowarzyszenie","Janusz Hładki","1034665",""
"5648","""TOWARZYSTWO PRZYJACIÓŁ NAŁĘCZOWA""","stowarzyszenie","Zbigniew Strzyżyński","1399204","'FUNDACJA SZTUKA I DOM': '964614', 'KAZIMIERSKA KONFRATERNIA SZTUKI - KOLONIA ARTYSTYCZNA': '440408'"
"5649","""PRZEDSIĘBIORSTWO HANDLOWE ""DOM-LUX"" J.J. SUCHOWIERSCY""","spółka jawna","Jakub Suchowierski","2788193",""
"5649","""PRZEDSIĘBIORSTWO HANDLOWE ""DOM-LUX"" J.J. SUCHOWIERSCY""","spółka jawna","Jacek Suchowierski","1117145",""
"5649","""PRZEDSIĘBIORSTWO HANDLOWE ""DOM-LUX"" J.J. SUCHOWIERSCY""","spółka jawna","Jolanta Suchowierska","1117146",""
"5652","""MULTI-FRIGO""","spółka z ograniczoną odpowiedzialnością","Mirosława Gałan","1399211",""
"5652","""MULTI-FRIGO""","spółka z ograniczoną odpowiedzialnością","Tomasz Stadnik","1399212",""
"5653","""ULTIMA""","spółka z ograniczoną odpowiedzialnością","Vladimir Lyfar","2897548",""
"5654","""FUNDACJA ŚW. ANTONIEGO""","fundacja","Diana Kraińska","1034671",""
"5654","""FUNDACJA ŚW. ANTONIEGO""","fundacja","Marzena Dobosz","1399216",""
"5654","""FUNDACJA ŚW. ANTONIEGO""","fundacja","Ewa Sikorska Trela","1034668","'STOWARZYSZENIE ""SOLIDARNI ZE STOCZNIĄ GDAŃSKĄ""': '178410'"
"5654","""FUNDACJA ŚW. ANTONIEGO""","fundacja","Małgorzata Grajewska","1034669",""
"5654","""FUNDACJA ŚW. ANTONIEGO""","fundacja","Danuta Makowska","1366172","'STOWARZYSZENIE NADBAŁTYCKIE CENTRUM EDUKACJI EKOLOGICZNEJ I EKOROZWOJU': '26445', 'LOKALNA ORGANIZACJA TURYSTYCZNA ""SKOTAWSKO""': '200918'"
"5654","""FUNDACJA ŚW. ANTONIEGO""","fundacja","Jan Mroczkowski","1399209",""
"5654","""FUNDACJA ŚW. ANTONIEGO""","fundacja","Eleonora Rudnik","1399214",""
"5654","""FUNDACJA ŚW. ANTONIEGO""","fundacja","Stanisław Rudnik","1399215",""
"5654","""FUNDACJA ŚW. ANTONIEGO""","fundacja","Tadeusz Balicki","1399217",""
"5657","""STOWARZYSZENIE OCHRONY ZLEWNI RZEKI ŚWIDER I REZERWATU JATA""","stowarzyszenie","Bogdan Świątek Górski","698317","'LOKALNA GRUPA DZIAŁANIA ZIEMI MIŃSKIEJ': '312722'"
"5657","""STOWARZYSZENIE OCHRONY ZLEWNI RZEKI ŚWIDER I REZERWATU JATA""","stowarzyszenie","Leszek Świętochowski","698316","'STADNINA KONI JANÓW PODLASKI': '109401'"
"5657","""STOWARZYSZENIE OCHRONY ZLEWNI RZEKI ŚWIDER I REZERWATU JATA""","stowarzyszenie","Kazimierz Madej","698318",""
"5658","""PRZEDSIĘBIORSTWO PRODUKCYJNO-HANDLOWE ""MINER"" M.GRABOWSKI""","spółka jawna","Grzegorz Majocha","3198910","'MINER': '473083'"
"5658","""PRZEDSIĘBIORSTWO PRODUKCYJNO-HANDLOWE ""MINER"" M.GRABOWSKI""","spółka jawna","Marek Grabowski","520175","'MINER': '473083'"
"5659","""""BEST"" PRZEDSIĘBIORSTWO WIELOBRANŻOWE SPÓŁKA JAWNA CENTRUM BHP I P. POŻ. EUGENIUSZ GARBERA""","spółka jawna","Łukasz Garbera","1117155",""
"5659","""""BEST"" PRZEDSIĘBIORSTWO WIELOBRANŻOWE SPÓŁKA JAWNA CENTRUM BHP I P. POŻ. EUGENIUSZ GARBERA""","spółka jawna","Filip Klinowski","1117153","'BEST CENTRUM BHP I P. POŻ.': '53543'"
"5659","""""BEST"" PRZEDSIĘBIORSTWO WIELOBRANŻOWE SPÓŁKA JAWNA CENTRUM BHP I P. POŻ. EUGENIUSZ GARBERA""","spółka jawna","Eugeniusz Garbera","1318475","'TOWARZYSTWO ORGANIZACJI BEZPIECZNEJ PRACY I ERGONOMII W ROLNICTWIE': '225432', 'BEST CENTRUM BHP I P. POŻ.': '53543'"
"5660","""ZAKŁAD HANDLOWO- USŁUGOWY ""AUTO- PRIMA"" KOWALSCY""","spółka jawna","Nina Kowalska","2767853",""
"5660","""ZAKŁAD HANDLOWO- USŁUGOWY ""AUTO- PRIMA"" KOWALSCY""","spółka jawna","Anna Warach","2767854",""
"5660","""ZAKŁAD HANDLOWO- USŁUGOWY ""AUTO- PRIMA"" KOWALSCY""","spółka jawna","Ewa Kowalska","1117156",""
"5661","""HURTOWNIA OGUMIENIA I AKUMULATORÓW MISIUKIEWICZ""","spółka jawna","Zofia Misiukiewicz","1117158",""
"5661","""HURTOWNIA OGUMIENIA I AKUMULATORÓW MISIUKIEWICZ""","spółka jawna","Tomasz Misiukiewicz","1117159",""
"5665","""""MAXKON"" PRZETWÓRSTWO MIĘSNE JACEK GOWOREK, MIROSŁAW JUSTYNA""","spółka jawna","Mirosław Justyna","1117162","'""MAX"" DELIKATESY MIROSŁAW JUSTYNA, JACEK GOWOREK': '7587'"
"5665","""""MAXKON"" PRZETWÓRSTWO MIĘSNE JACEK GOWOREK, MIROSŁAW JUSTYNA""","spółka jawna","Jacek Goworek","1117161","'""MAX"" DELIKATESY MIROSŁAW JUSTYNA, JACEK GOWOREK': '7587'"
"5666","""BASKET CLUB ""OBRA"" KOŚCIAN""","stowarzyszenie kultury fizycznej","Zbigniew Grzelka","364470",""
"5666","""BASKET CLUB ""OBRA"" KOŚCIAN""","stowarzyszenie kultury fizycznej","Bartłomiej Majewski","166112",""
"5666","""BASKET CLUB ""OBRA"" KOŚCIAN""","stowarzyszenie kultury fizycznej","Bogusław Kiszka","1399221",""
"5666","""BASKET CLUB ""OBRA"" KOŚCIAN""","stowarzyszenie kultury fizycznej","Hubert Mielnik","166114",""
"5666","""BASKET CLUB ""OBRA"" KOŚCIAN""","stowarzyszenie kultury fizycznej","Witold Hadyniak","1399222",""
"5666","""BASKET CLUB ""OBRA"" KOŚCIAN""","stowarzyszenie kultury fizycznej","Karol Walczak","364471",""
"5666","""BASKET CLUB ""OBRA"" KOŚCIAN""","stowarzyszenie kultury fizycznej","Daniel Marcinkowski","364466",""
"5666","""BASKET CLUB ""OBRA"" KOŚCIAN""","stowarzyszenie kultury fizycznej","Jakub Hertmanowski","364467",""
"5666","""BASKET CLUB ""OBRA"" KOŚCIAN""","stowarzyszenie kultury fizycznej","Paweł Ciążkowski","364468",""
"5666","""BASKET CLUB ""OBRA"" KOŚCIAN""","stowarzyszenie kultury fizycznej","Maciej Nowakowski","475292","'EUROCOM': '237853'"
"5667","""GMINNY LUDOWY KLUB SPORTOWY-GLKS-W JAROSŁAWCU""","stowarzyszenie kultury fizycznej","Edmund Jędruszczak","1399223",""
"5667","""GMINNY LUDOWY KLUB SPORTOWY-GLKS-W JAROSŁAWCU""","stowarzyszenie kultury fizycznej","Kazimierz Szczur","1399226",""
"5667","""GMINNY LUDOWY KLUB SPORTOWY-GLKS-W JAROSŁAWCU""","stowarzyszenie kultury fizycznej","Antoni Skrzypa","1399228",""
"5667","""GMINNY LUDOWY KLUB SPORTOWY-GLKS-W JAROSŁAWCU""","stowarzyszenie kultury fizycznej","Jan Kaliszuk","1399227",""
"5667","""GMINNY LUDOWY KLUB SPORTOWY-GLKS-W JAROSŁAWCU""","stowarzyszenie kultury fizycznej","Antoni Pacaj","1399229","'STOWARZYSZENIE MIŁOŚNIKÓW TOWARZYSTWA ROLNICZEGO HRUBIESZOWSKIEGO FUNDACJI STANISŁAWA STASZICA': '68702', 'OCHOTNICZA STRAŻ POŻARNA W JAROSŁAWCU': '45687'"
"5667","""GMINNY LUDOWY KLUB SPORTOWY-GLKS-W JAROSŁAWCU""","stowarzyszenie kultury fizycznej","Marek Babulski","1034673",""
"5667","""GMINNY LUDOWY KLUB SPORTOWY-GLKS-W JAROSŁAWCU""","stowarzyszenie kultury fizycznej","Artur Mołodecki","1034674",""
"5667","""GMINNY LUDOWY KLUB SPORTOWY-GLKS-W JAROSŁAWCU""","stowarzyszenie kultury fizycznej","Zbigniew Skrzat","1399230",""
"5667","""GMINNY LUDOWY KLUB SPORTOWY-GLKS-W JAROSŁAWCU""","stowarzyszenie kultury fizycznej","Ryszard Jędruszczuk","1034675","'OCHOTNICZA STRAŻ POŻARNA W UCHANIACH': '45702'"
"5667","""GMINNY LUDOWY KLUB SPORTOWY-GLKS-W JAROSŁAWCU""","stowarzyszenie kultury fizycznej","Zbigniew Chachler","1399225","'BH23': '1012963', 'LUBELSKIE MŁYNY': '627422'"
"5669","""PW ""POLEX"" SPÓŁKA JAWNA POLEK & ŁUGOWSCY""","spółka jawna","Małgorzata Polek","1117163",""
"5669","""PW ""POLEX"" SPÓŁKA JAWNA POLEK & ŁUGOWSCY""","spółka jawna","Jarosław Polek","1117164",""
"5669","""PW ""POLEX"" SPÓŁKA JAWNA POLEK & ŁUGOWSCY""","spółka jawna","Jadwiga Ługowska","1117165",""
"5669","""PW ""POLEX"" SPÓŁKA JAWNA POLEK & ŁUGOWSCY""","spółka jawna","Piotr Ługowski","1117166",""
"5670","""""SPEDMEN"" SPEDYCJA KRAJOWA I MIĘDZYNARODOWA J. FRICZKA & Z. FRICZKA""","spółka jawna","Jolanta Friczka","1117169",""
"5670","""""SPEDMEN"" SPEDYCJA KRAJOWA I MIĘDZYNARODOWA J. FRICZKA & Z. FRICZKA""","spółka jawna","Zbigniew Friczka","1117167",""
"5673","""FIRMA MAG-BOR SPÓŁKA JAWNA LIDIA BORKOWSKA, MAŁGORZATA JĘDRUSZAK""","spółka jawna","Małgorzata Jędruszak","1531149",""
"5673","""FIRMA MAG-BOR SPÓŁKA JAWNA LIDIA BORKOWSKA, MAŁGORZATA JĘDRUSZAK""","spółka jawna","Lidia Borkowska","1117168",""
"5675","""GLIWICKIE STOWARZYSZENIE NIESŁYSZĄCYCH""","stowarzyszenie","Janusz Michalski","1481072",""
"5675","""GLIWICKIE STOWARZYSZENIE NIESŁYSZĄCYCH""","stowarzyszenie","Krystian Morawiec","454976",""
"5675","""GLIWICKIE STOWARZYSZENIE NIESŁYSZĄCYCH""","stowarzyszenie","Przemysław Buszka","454980",""
"5675","""GLIWICKIE STOWARZYSZENIE NIESŁYSZĄCYCH""","stowarzyszenie","Olga Gładkowska","454978",""
"5675","""GLIWICKIE STOWARZYSZENIE NIESŁYSZĄCYCH""","stowarzyszenie","Eryka Malinowska","698319",""
"5675","""GLIWICKIE STOWARZYSZENIE NIESŁYSZĄCYCH""","stowarzyszenie","Olga Gładkowska","2897545",""
"5675","""GLIWICKIE STOWARZYSZENIE NIESŁYSZĄCYCH""","stowarzyszenie","Irena Kopczyk","2897544",""
"5675","""GLIWICKIE STOWARZYSZENIE NIESŁYSZĄCYCH""","stowarzyszenie","Stanisław Makuch","2897542",""
"5677","""RAAB KARCHER PROJEKT""","spółka z ograniczoną odpowiedzialnością","Jacek Milewski","1117171","'RAAB KARCHER TECHNIKA': '9987'"
"5680","""FIRMA HANDLOWO USŁUGOWA ""CZARMET"" SPÓŁKA JAWNA, KRZYSZTOF CZARNIGA, MICHAŁ CZARNIGA""","spółka jawna","Dagmara Czarniga","1117176",""
"5680","""FIRMA HANDLOWO USŁUGOWA ""CZARMET"" SPÓŁKA JAWNA, KRZYSZTOF CZARNIGA, MICHAŁ CZARNIGA""","spółka jawna","Marzena Czarniga Jabłońska","1117180",""
"5680","""FIRMA HANDLOWO USŁUGOWA ""CZARMET"" SPÓŁKA JAWNA, KRZYSZTOF CZARNIGA, MICHAŁ CZARNIGA""","spółka jawna","Krzysztof Czarniga","1117175",""
"5682","""TAJ SPÓŁKA JAWNA PIĘTKA ANDRZEJ, PIĘTKA HALINA""","spółka jawna","Halina Piętka","1117177",""
"5682","""TAJ SPÓŁKA JAWNA PIĘTKA ANDRZEJ, PIĘTKA HALINA""","spółka jawna","Andrzej Piętka","1117181",""
"5684","""STOWARZYSZENIE OSÓB NIEPEŁNOSPRAWNYCH ""NADZIEJA""""","stowarzyszenie","Katarzyna Barnak","436305",""
"5684","""STOWARZYSZENIE OSÓB NIEPEŁNOSPRAWNYCH ""NADZIEJA""""","stowarzyszenie","Janina Błaszczyk","436298",""
